,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,trading_date,prev_trading_date,sector
15,APP,0.0,0.0,-0.6309645485488967,0.0,259747.0,0.0,BEARISH,2025-05-23,2025-05-22,Software
13,AMZN,0.0,0.0,-0.3502693702347653,0.0,3805293.0,0.0,BEARISH,2025-05-23,2025-05-22,Other
11,AMD,0.0,0.0,-0.4299162635704215,0.0,3560305.0,0.0,BEARISH,2025-05-23,2025-05-22,Semiconductor
9,AI,0.0,0.0,-0.7352743984258743,0.0,307963.0,0.0,BEARISH,2025-05-23,2025-05-22,Software
10,AMC,0.0,0.0,-1.4336038094670986,0.0,1145600.0,0.0,BEARISH,2025-05-23,2025-05-22,Entertainment
7,ADBE,0.0,0.0,-0.32772041261410656,0.0,288192.0,0.0,BEARISH,2025-05-23,2025-05-22,Software
8,AFRM,0.0,0.0,-0.6463513893785896,0.0,432833.0,0.0,BEARISH,2025-05-23,2025-05-22,Financials
35,CAVA,-1.8990423632527214,-0.0007902798016032965,-0.4426135960725363,0.0007902798016032965,190831.0,-0.09951435370839756,BEARISH,2025-05-23,2025-05-22,Restaurant
113,JNJ,-8.910891089108912,-0.013945056477478734,-0.20224577251499992,0.013945056477478734,419168.0,-0.21258519469780401,BEARISH,2025-05-23,2025-05-22,Healthcare
137,MRNA,-26.50621380027318,-0.023032789748661974,-0.612669239246374,0.023032789748661974,823348.0,-0.3219320846139564,BEARISH,2025-05-23,2025-05-22,Biotech
45,CMG,-87.40696062303851,-0.046320593864885275,-0.19174182915991303,0.04211519101929029,1057378.0,-0.8266387292249178,BEARISH,2025-05-23,2025-05-22,Restaurant
248,XLE,-291.17647058823525,-0.0728669846316905,-0.28862015855210676,0.0728669846316905,2236993.0,-1.301642296548247,BEARISH,2025-05-23,2025-05-22,Energy
160,PARA,-120.0,-0.24,-0.6219831825390625,-0.24,779937.0,-1.538585808853792,BEARISH,2025-05-23,2025-05-22,Entertainment
66,DHR,-18.029517351416033,-0.032485616849398255,-0.2662256396401895,-0.032485616849398255,89738.0,-2.0091285020187697,BEARISH,2025-05-23,2025-05-22,Life Sciences
255,XLV,-90.47120418848152,-0.009072523484605046,-0.27185729980174955,0.009072523484605046,438787.0,-2.06184787125602,BEARISH,2025-05-23,2025-05-22,Healthcare
228,U,-670.2702702702708,-0.02664031280883429,-0.6420745368615471,0.02664031280883429,2519136.0,-2.6607149049129175,BEARISH,2025-05-23,2025-05-22,Software
247,XLB,-101.58730158730158,-0.2227791701475912,-0.3192962458761115,0.2227791701475912,289977.0,-3.5032882465609885,BEARISH,2025-05-23,2025-05-22,Materials
184,ROOT,-10.606060606060614,-0.007635752776141551,-0.5297781639936212,-0.007635752776141551,26220.0,-4.045026928322127,BEARISH,2025-05-23,2025-05-22,Insurance
67,DIA,-184.31257344300823,-0.05642773207990599,-0.16959202297317505,0.0218331374853114,410206.0,-4.493171076069298,BEARISH,2025-05-23,2025-05-22,Index
47,COP,-153.67631213069168,-0.20220567385617327,-0.26443796217145416,0.20220567385617327,341433.0,-4.500921473047177,BEARISH,2025-05-23,2025-05-22,Energy
52,CRM,-349.5788230428654,0.024420353531961665,-0.33954954914158175,-0.04644787208319348,465413.0,-7.511152955393713,BEARISH,2025-05-23,2025-05-22,Software
148,NOW,-73.33333333333333,-0.036648342495418956,-0.30767296558852913,-0.036648342495418956,95126.0,-7.709073579603191,BEARISH,2025-05-23,2025-05-22,Software
188,SBUX,-464.84737248840815,-0.10294334579496868,-0.33263506088865447,0.10294334579496868,597615.0,-7.778375249757924,BEARISH,2025-05-23,2025-05-22,Restaurant
54,CROX,-54.86111111111111,-0.0936196435343193,-0.42330158916382254,-0.0936196435343193,62262.0,-8.811331327472793,BEARISH,2025-05-23,2025-05-22,Footwear
46,COIN,-1411.6979781408415,0.052431927790836566,-0.6841045346774564,-0.01391006518294328,980937.0,-14.39132154400172,BEARISH,2025-05-23,2025-05-22,Crypto
229,UAL,-1074.6630558990657,-0.07575370308285062,-0.4636425525608823,0.07575370308285062,665794.0,-16.14107450501305,BEARISH,2025-05-23,2025-05-22,Airlines
156,ON,-569.7674418604653,-0.08416062656727699,-0.48342343339162175,0.08416062656727699,299474.0,-19.025606291713647,BEARISH,2025-05-23,2025-05-22,Semiconductor
12,AMGN,-301.8518518518518,-0.11254729748391193,-0.27648255815800404,0.11254729748391193,141726.0,-21.298269326154116,BEARISH,2025-05-23,2025-05-22,Biotech
38,CFLT,-494.3820224719101,-0.114175986714067,-0.49318858404075855,-0.114175986714067,154393.0,-32.021012770780416,BEARISH,2025-05-23,2025-05-22,Software
138,MS,-2015.7480314960626,-0.09871439919177584,-0.28642358622312775,0.09871439919177584,585532.0,-34.425924313206835,BEARISH,2025-05-23,2025-05-22,Financials
23,BHP,-450.0,-0.10638297872340426,-0.23876537037085135,-0.10638297872340426,94083.0,-47.83010745830809,BEARISH,2025-05-23,2025-05-22,Mining
217,TMO,-286.2904428209333,-0.1594044781853749,-0.2975234064979808,-0.1594044781853749,58212.0,-49.180657393824866,BEARISH,2025-05-23,2025-05-22,Life Sciences
143,NEE,-3035.2146952146954,-0.29730417965712086,-0.2886507361522001,0.12748195101136278,612333.0,-49.56804051414338,BEARISH,2025-05-23,2025-05-22,Utilities
100,HUBS,-83.58929738329971,-0.1484712209294844,-0.2227991719862157,0.1484712209294844,13390.0,-62.42665973360696,BEARISH,2025-05-23,2025-05-22,Software
77,ETSY,-1917.1052631578941,-0.049912917887940174,-0.3916102189240906,-0.049912917887940174,259428.0,-73.89739207633309,BEARISH,2025-05-23,2025-05-22,E-Commerce
208,SRPT,-978.5714285714288,-0.1915012580374616,-0.7011217226975771,0.1915012580374616,108964.0,-89.80685626183224,BEARISH,2025-05-23,2025-05-22,Biotech
72,DPZ,-206.15384615384613,-0.20698177324683348,-0.21440791047812463,0.20698177324683348,18460.0,-111.67597299774981,BEARISH,2025-05-23,2025-05-22,Restaurant
120,LLY,-5243.936158855557,-0.05786112212959745,-0.35316644257497526,0.028116390303788513,378685.0,-138.47752508960102,BEARISH,2025-05-23,2025-05-22,Healthcare
74,ENPH,-9918.563129310209,-0.45442671700470755,-0.6294437079011942,0.45442671700470755,315171.0,-314.70418056579473,BEARISH,2025-05-23,2025-05-22,Clean Energy
204,SPGI,-916.5508021390374,-0.08671441887847717,-0.164575573319718,-0.21459876694631147,28818.0,-318.0480262818507,BEARISH,2025-05-23,2025-05-22,Business Services
132,MDT,-13506.717427991358,-0.7632047672930085,-0.22743288241090445,0.7632047672930085,201092.0,-671.668561056201,BEARISH,2025-05-23,2025-05-22,Healthcare
