,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,trading_date,prev_trading_date,sector
110,IWM,160.73211314475873,0.0257314182114835,-0.19931832394987836,-0.0257314182114835,10610292.0,0.1514869837180341,BULLISH,2025-05-21,2025-05-20,Index
152,NVDA,207.04484947778002,0.0052157968391713695,-0.4236791803826474,-0.0052157968391713695,21765303.0,0.09512610482738514,BULLISH,2025-05-21,2025-05-20,Semiconductor
133,META,12.470279551231432,0.0027613550822035943,-0.35932319140070196,-0.009638999213633431,2063968.0,0.060418957809575694,BULLISH,2025-05-21,2025-05-20,Technology
244,WMT,10.196078431372541,0.009467110892639314,-0.3192199263744301,0.009467110892639314,1705841.0,0.05977156388768086,BULLISH,2025-05-21,2025-05-20,Retail
36,CCL,0.0,0.0,-0.5513476895500358,0.0,1201951.0,0.0,BEARISH,2025-05-21,2025-05-20,Cruise Lines
62,DASH,0.0,0.0,-0.4097967077452924,0.0,216625.0,0.0,BEARISH,2025-05-21,2025-05-20,Delivery
63,DDOG,0.0,0.0,-0.43675038026085683,0.0,356936.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
65,DEO,0.0,0.0,-0.2013762751782034,0.0,19768.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
41,CLOV,0.0,0.0,-1.8494996451241632,0.0,237696.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
42,CLS,0.0,0.0,-0.5900368477178395,0.0,101254.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
39,CGC,0.0,0.0,-1.3687215705871583,0.0,278181.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
60,CVX,0.0,0.0,-0.2671974902808148,0.0,609137.0,0.0,BEARISH,2025-05-21,2025-05-20,Energy
57,CSCO,0.0,0.0,-0.3447940539786539,0.0,1064974.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
67,DIA,0.0,0.0,-0.16759216454061432,0.0,417707.0,0.0,BEARISH,2025-05-21,2025-05-20,Index
38,CFLT,0.0,0.0,-0.47063614759313355,0.0,149783.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
37,CF,0.0,0.0,-0.28515135364398886,0.0,139461.0,0.0,BEARISH,2025-05-21,2025-05-20,Chemicals
77,ETSY,0.0,-0.20453034719026436,-0.4069695493020752,-0.20453034719026436,261093.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
78,EVGO,0.0,0.0,-1.5703758464906754,0.0,64328.0,0.0,BEARISH,2025-05-21,2025-05-20,EV Infrastructure
74,ENPH,0.0,0.0,-0.5942886372931689,0.0,333648.0,0.0,BEARISH,2025-05-21,2025-05-20,Clean Energy
76,ERIC,0.0,0.0,-0.3347870256818805,0.0,36825.0,0.0,BEARISH,2025-05-21,2025-05-20,Telecom
73,EA,0.0,0.0,-0.23223112914292354,0.0,143845.0,0.0,BEARISH,2025-05-21,2025-05-20,Gaming
71,DOCN,0.0,0.0,-0.3755417620722981,0.0,53637.0,0.0,BEARISH,2025-05-21,2025-05-20,Cloud Services
70,DNUT,0.0,0.0,-0.5183558468852796,0.0,58949.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
75,ENVX,0.0,0.0,-1.386516385664216,0.0,443170.0,0.0,BEARISH,2025-05-21,2025-05-20,Clean Energy
52,CRM,0.0,0.03282589602375433,-0.3405474110594726,0.03282589602375433,485136.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
83,FTNT,0.0,0.0,-0.35542684939205504,0.0,150321.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
82,FSLR,0.0,0.0,-0.6189919012969725,0.0,634948.0,0.0,BEARISH,2025-05-21,2025-05-20,Clean Energy
81,FIGS,0.0,0.0,-0.7136669999999999,0.0,15604.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare Apparel
80,F,0.0,0.0,-0.3599004788483848,0.0,4718256.0,0.0,BEARISH,2025-05-21,2025-05-20,Auto Manufacturing
56,CRWV,0.0,0.0,-1.3050929224831505,0.0,295585.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
58,CSIQ,0.0,0.0,-0.8514587902608459,0.0,78023.0,0.0,BEARISH,2025-05-21,2025-05-20,Clean Energy
59,CVNA,0.0,0.0,-0.6644754736168611,0.0,379546.0,0.0,BEARISH,2025-05-21,2025-05-20,Auto Retail
61,DAL,0.0,0.0,-0.5287885756532448,0.0,805142.0,0.0,BEARISH,2025-05-21,2025-05-20,Airlines
32,BYND,0.0,0.0,-1.4917714587402342,0.0,307388.0,0.0,BEARISH,2025-05-21,2025-05-20,Alternative Foods
34,CAT,0.0,0.0,-0.2851568719408198,0.0,179120.0,0.0,BEARISH,2025-05-21,2025-05-20,Heavy Equipment
228,U,0.0,0.0,-0.6267153420517763,0.0,2500244.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
230,UL,0.0,0.0,-0.21477569923073236,0.0,33635.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
33,CAKE,0.0,0.0,-0.3568933068219353,0.0,12560.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
231,UNH,0.0,0.0,-0.5533057865239999,0.0,1238756.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
28,BMY,0.0,0.0,-0.3076927646899718,0.0,489163.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
22,BGFV,0.0,0.0,-0.98254894140625,0.0,13807.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
24,BILL,0.0,0.0,-0.36689406261556956,0.0,79316.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
21,BAC,0.0,0.0793741615336836,-0.34667462680004224,0.034157430258777786,2893029.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
20,BABA,0.0,0.013574660633484167,-0.4137067196006838,0.013574660633484167,2210646.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
50,CPRT,0.0,0.0,-0.19308153365034111,0.0,38652.0,0.0,BEARISH,2025-05-21,2025-05-20,Auto Services
51,CRDO,0.0,0.0,-0.6742891567198288,0.0,58091.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
27,BLNK,0.0,0.0,-1.5194809531704214,0.0,62977.0,0.0,BEARISH,2025-05-21,2025-05-20,EV Infrastructure
30,BRK-B,0.0,0.0,-0.24592270064756885,0.0,437831.0,0.0,BEARISH,2025-05-21,2025-05-20,Conglomerate
49,CPNG,0.0,0.0,-0.4326685180446512,0.0,359802.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
47,COP,0.0,0.0,-0.26135195253872173,0.0,356778.0,0.0,BEARISH,2025-05-21,2025-05-20,Energy
44,CMCSA,0.0,0.0,-0.3108314877010731,0.0,609551.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
43,CLX,0.0,0.0,-0.19497591984735532,0.0,29150.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
40,CHWY,0.0,0.0,-0.6337864623295613,0.0,258621.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
229,UAL,0.0,0.0,-0.47338237038896974,0.0,682065.0,0.0,BEARISH,2025-05-21,2025-05-20,Airlines
241,WEN,0.0,0.0,-0.38857434120396206,0.0,82932.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
240,WBD,0.0,0.0,-0.6254402305301116,0.0,940799.0,0.0,BEARISH,2025-05-21,2025-05-20,Entertainment
234,UPST,0.0,0.0,-0.6550434169387818,0.0,295160.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
243,WKHS,0.0,0.0,0.05040315398185492,0.0,17193.0,0.0,BEARISH,2025-05-21,2025-05-20,EV
2,ABBV,0.0,0.0,-0.3001814090208396,0.0,340636.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
1,AAPL,0.0,0.0,-0.3630568473635667,0.0,4912394.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
237,VKTX,0.0,0.0,-0.8199922118661918,0.0,166211.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
238,VRM,0.0,0.0,0.0,0.0,3560.0,0.0,BEARISH,2025-05-21,2025-05-20,Auto Retail
239,VZ,0.0,0.0,-0.2766592134024244,0.0,1007698.0,0.0,BEARISH,2025-05-21,2025-05-20,Telecom
0,AAL,0.0,0.0,-0.7023195376106031,0.0,3206667.0,0.0,BEARISH,2025-05-21,2025-05-20,Airlines
121,LMT,0.0,0.08133926715828549,-0.22553284711992597,-0.08133926715828549,96873.0,0.0,BEARISH,2025-05-21,2025-05-20,Aerospace
122,LOW,0.0,0.0,-0.2182569453386139,0.0,116395.0,0.0,BEARISH,2025-05-21,2025-05-20,Retail
124,LUMN,0.0,0.0,-1.6505762946286218,0.0,512789.0,0.0,BEARISH,2025-05-21,2025-05-20,Telecom
126,MA,0.0,0.0,-0.2204698872378085,0.0,139087.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
129,MBLY,0.0,0.08570983325541529,-0.7517609734606168,-0.08570983325541529,244159.0,0.0,BEARISH,2025-05-21,2025-05-20,Automotive Tech
127,MAPS,0.0,0.0,-1.0605431490384616,0.0,7482.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
100,HUBS,0.0,0.0,-0.2221651916885376,0.0,13159.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
101,IBB,0.0,-0.21363538604917914,-0.17796139431324917,0.21363538604917914,110505.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
105,INTU,0.0,0.0,-0.25145305973799753,0.0,92734.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
106,IONQ,0.0,0.15013796461613374,-1.0417833549979936,0.15013796461613374,407757.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
103,IMAX,0.0,0.0,-0.29244452142951194,0.0,11373.0,0.0,BEARISH,2025-05-21,2025-05-20,Entertainment
102,IBM,0.0,0.0,-0.3096773035390196,0.0,279289.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
111,JACK,0.0,0.0,-0.49207840761898486,0.0,16640.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
109,ISRG,0.0,0.0,-0.28380843529839445,0.0,77788.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
108,IRM,0.0,0.0,-0.28063009971964015,0.0,53610.0,0.0,BEARISH,2025-05-21,2025-05-20,REITs
107,IRBT,0.0,0.0,-2.110795866215655,0.0,111358.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
90,GOOGL,0.0,-0.00047692623313819383,-0.3571487690395592,0.00047692623313819383,3381381.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
89,GOOG,0.0,0.0,-0.3505798147876276,0.0,1436778.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
85,FVRR,0.0,0.0,-0.5115898199048089,0.0,13362.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
86,GFS,0.0,0.0,-0.29215603890340835,0.0,19185.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
114,JOBY,0.0,0.0,-0.8437672035499856,0.0,185958.0,0.0,BEARISH,2025-05-21,2025-05-20,eVTOL
112,JBLU,0.0,0.0,-1.0343091862854776,0.0,503542.0,0.0,BEARISH,2025-05-21,2025-05-20,Airlines
84,FUBO,0.0,0.0,-1.3177385080593236,0.0,468432.0,0.0,BEARISH,2025-05-21,2025-05-20,Streaming
115,JPM,0.0,0.0,-0.27751654332727815,0.0,760119.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
68,DIS,0.0,0.0,-0.40777770078952347,0.0,942780.0,0.0,BEARISH,2025-05-21,2025-05-20,Entertainment
99,HSBC,0.0,0.0,-0.3643210012652125,0.0,87371.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
98,HOOD,0.0,0.0,-0.8173471791313172,0.0,1821890.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
96,HIMS,0.0,0.0,-1.1963459888387729,0.0,701998.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
95,HD,0.0,0.0,-0.24480592024962236,0.0,237942.0,0.0,BEARISH,2025-05-21,2025-05-20,Retail
94,GTLB,0.0,0.0,-0.48514597907233364,0.0,106397.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
92,GS,0.0,0.0,-0.25572842152455183,0.0,264856.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
91,GRAB,0.0,0.0,-2.566337299644886,0.0,1002661.0,0.0,BEARISH,2025-05-21,2025-05-20,Rideshare
54,CROX,0.0,0.0,-0.4409041356825864,0.0,64038.0,0.0,BEARISH,2025-05-21,2025-05-20,Footwear
55,CRWD,0.0,0.0,-0.46598196510497575,0.0,374778.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
79,EXR,0.0,0.0,-0.21845440463747295,0.0,3014.0,0.0,BEARISH,2025-05-21,2025-05-20,REITs
153,NVS,0.0,0.0,-0.15067252249377514,0.0,54967.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
158,OUST,0.0,0.0,-0.7430208133951822,0.0,29267.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
154,OCGN,0.0,0.0,-1.1167821714743589,0.0,29469.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
155,OKTA,0.0,0.0,-0.5507415250648676,0.0,148715.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
156,ON,0.0,0.0,-0.5059166566052601,0.0,307936.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
176,QSR,0.0,0.0,-0.1811862004475278,0.0,30970.0,0.0,BEARISH,2025-05-21,2025-05-20,Restaurant
177,RBLX,0.0,0.15744847048310018,-0.5755201473885942,0.032370296624438535,1976708.0,0.0,BEARISH,2025-05-21,2025-05-20,Gaming
173,QBTS,0.0,0.0,-1.9494352544353855,0.0,580534.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
174,QCOM,0.0,0.0,-0.35193514264410897,0.0,547094.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
172,PYPL,0.0,0.0,-0.3766777859000599,0.0,1226969.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
157,ORCL,0.0,0.0,-0.4032209668678861,0.0,625103.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
160,PARA,0.0,0.0,-0.5184892931103888,0.0,737638.0,0.0,BEARISH,2025-05-21,2025-05-20,Entertainment
161,PATH,0.0,0.0,-0.6022025338617961,0.0,325035.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
137,MRNA,0.0,0.0,-0.6438017900550903,0.0,877211.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
138,MS,0.0,0.0,-0.32138779494754427,0.0,592688.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
143,NEE,0.0,0.0,-0.2894065950911012,0.0,612525.0,0.0,BEARISH,2025-05-21,2025-05-20,Utilities
135,MNDY,0.0,0.0,-0.32910210424463376,0.0,15226.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
132,MDT,0.0,0.0,-0.32391395999680594,0.0,231775.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
163,PEP,0.0,0.0,-0.3077632411365062,0.0,362992.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
162,PDYN,0.0,0.0,-0.8875471084196671,0.0,9008.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
134,MMM,0.0,0.0,-0.3097443704761412,0.0,173451.0,0.0,BEARISH,2025-05-21,2025-05-20,Industrials
146,NIO,0.0,0.0,-1.1874183833810992,0.0,3053988.0,0.0,BEARISH,2025-05-21,2025-05-20,EV
116,K,0.0,0.0,-0.06454220446464344,0.0,38406.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
118,LAZR,0.0,0.0,-1.8337710145828185,0.0,206387.0,0.0,BEARISH,2025-05-21,2025-05-20,Automotive Tech
144,NET,0.0,0.0,-0.6096739467809846,0.0,174059.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
141,MU,0.0,0.0,-0.5057356530056671,0.0,1760915.0,0.0,BEARISH,2025-05-21,2025-05-20,Semiconductor
117,KHC,0.0,0.0,-0.3782334822161173,0.0,370309.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
120,LLY,0.0,-0.006150957163400965,-0.35142343338556814,0.01766886468940507,386876.0,0.0,BEARISH,2025-05-21,2025-05-20,Healthcare
119,LIN,0.0,0.0,-0.12782015865097957,0.0,30448.0,0.0,BEARISH,2025-05-21,2025-05-20,Materials
183,ROKU,0.0,0.0,-0.503308730129349,0.0,220983.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
186,SAN,0.0,0.0,-0.5542466017659505,0.0,57285.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
189,SCHW,0.0,0.0,-0.33395930474205354,0.0,476814.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
187,SAP,0.0,0.0,-0.2961993064246284,0.0,29780.0,0.0,BEARISH,2025-05-21,2025-05-20,Other
191,SERV,0.0,0.0,-1.1909173275279796,0.0,105302.0,0.0,BEARISH,2025-05-21,2025-05-20,Services
194,SGI,0.0,-0.065564738292011,-0.19592895564307852,-0.065564738292011,12484.0,0.0,BEARISH,2025-05-21,2025-05-20,Technology
193,SFIX,0.0,0.0,-0.8238908107951536,0.0,29515.0,0.0,BEARISH,2025-05-21,2025-05-20,E-Commerce
192,SEZL,0.0,0.0,-0.9013826330965328,0.0,12122.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
164,PG,0.0,0.0,-0.23978136534217662,0.0,303878.0,0.0,BEARISH,2025-05-21,2025-05-20,Consumer Goods
165,PINS,0.0,0.0,-0.5327753063100398,0.0,420527.0,0.0,BEARISH,2025-05-21,2025-05-20,Social Media
166,PLBY,0.0,0.0,-0.7144604681199597,0.0,14750.0,0.0,BEARISH,2025-05-21,2025-05-20,Media
195,SHEL,0.0,0.0,-0.20317764552209733,0.0,227657.0,0.0,BEARISH,2025-05-21,2025-05-20,Energy
167,PLD,0.0,0.0,-0.20164275481118762,0.0,65624.0,0.0,BEARISH,2025-05-21,2025-05-20,REITs
171,PTON,0.0,0.0,-1.229095730245372,0.0,443372.0,0.0,BEARISH,2025-05-21,2025-05-20,Fitness
170,PSFE,0.0,0.0,-0.4250024031743315,0.0,10506.0,0.0,BEARISH,2025-05-21,2025-05-20,Financials
168,PLTR,0.0,0.0,-0.7173056111684486,0.0,3338659.0,0.0,BEARISH,2025-05-21,2025-05-20,Software
150,NU,0.0,0.0,-0.5943027875344669,0.0,1478434.0,0.0,BEARISH,2025-05-21,2025-05-20,Fintech
151,NVAX,0.0,0.0,-1.4641501356113078,0.0,356614.0,0.0,BEARISH,2025-05-21,2025-05-20,Biotech
179,RDDT,0.0,0.0,-0.6589594700953421,0.0,462119.0,0.0,BEARISH,2025-05-21,2025-05-20,Social Media
