,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,trading_date,prev_trading_date,sector
13,FSLR,82.26950354609932,0.01731260596508824,-0.5763114186656194,0.01731260596508824,542373.0,1.5168436398216598,BULLISH,2025-05-16,2025-05-15,Clean Energy
26,MSTR,129.99860047871374,0.019562382082252364,-0.6119707050782212,-0.019562382082252364,1659525.0,0.7833482501240641,BULLISH,2025-05-16,2025-05-15,Crypto
19,JPM,47.78795692401029,0.023511008993240098,-0.2858591175319831,0.023511008993240098,713564.0,0.6697080699700417,BULLISH,2025-05-16,2025-05-15,Financials
47,TSLA,103.125,0.026361196319018405,-0.675111772205776,0.026361196319018405,7373805.0,0.13985316942880913,BULLISH,2025-05-16,2025-05-15,EV
34,QQQ,88.3286410998821,0.022610757478869446,-0.2415384019210974,0.010965348271896134,8041414.0,0.10984217589080987,BULLISH,2025-05-16,2025-05-15,Index
30,NVDA,99.21259842519683,0.01596597979163129,-0.4101803410978167,0.01596597979163129,20383517.0,0.04867295394862272,BULLISH,2025-05-16,2025-05-15,Semiconductor
56,XLF,22.514285714285702,0.009257518796992477,-0.2869609281966561,0.009257518796992477,4986919.0,0.04514668418373289,BULLISH,2025-05-16,2025-05-15,Financials
4,AMZN,9.653297076818482,0.0027393011001187522,-0.34998235699821406,-0.0027393011001187522,3709908.0,0.026020313918346447,BULLISH,2025-05-16,2025-05-15,Other
21,MARA,3.4562211981566824,0.004494435888370198,-0.9085801995936916,-0.004494435888370198,1658393.0,0.020840785013906127,BULLISH,2025-05-16,2025-05-15,Crypto
22,MBLY,0.0,0.0,-0.6815996053336122,0.0,220836.0,0.0,BEARISH,2025-05-16,2025-05-15,Automotive Tech
14,GOOGL,0.0,0.0,-0.33292096334643106,0.0,3103146.0,0.0,BEARISH,2025-05-16,2025-05-15,Technology
5,BAC,0.0,0.0,-0.31777022052477166,0.0,2732704.0,0.0,BEARISH,2025-05-16,2025-05-15,Financials
0,AAPL,0.0,-0.03617879820730904,-0.361626375226693,0.03617879820730904,4565274.0,0.0,BEARISH,2025-05-16,2025-05-15,Technology
48,TSM,0.0,0.0,-0.41463796262185454,0.0,1750385.0,0.0,BEARISH,2025-05-16,2025-05-15,Semiconductor
44,TCMD,0.0,0.0,-0.9354269241493626,0.0,3639.0,0.0,BEARISH,2025-05-16,2025-05-15,Healthcare
27,MU,0.0,0.0,-0.4779284642326014,0.0,1681983.0,0.0,BEARISH,2025-05-16,2025-05-15,Semiconductor
31,PDYN,0.0,0.0,-0.9630892189286395,0.0,6053.0,0.0,BEARISH,2025-05-16,2025-05-15,Technology
18,JOBY,0.0,0.0,-0.724080581756086,0.0,173302.0,0.0,BEARISH,2025-05-16,2025-05-15,eVTOL
17,IWM,0.0,0.0,-0.20598301343964365,0.0,10137506.0,0.0,BEARISH,2025-05-16,2025-05-15,Index
16,IBB,0.0,0.0,-0.1829518622705836,0.0,104491.0,0.0,BEARISH,2025-05-16,2025-05-15,Biotech
25,MSFT,0.0,0.0,-0.2888208929735279,0.0,2008681.0,0.0,BEARISH,2025-05-16,2025-05-15,Technology
11,DIS,0.0,0.0,-0.3721740495336028,0.0,850509.0,0.0,BEARISH,2025-05-16,2025-05-15,Entertainment
6,CAVA,0.0,0.0,-0.5394913447838608,0.0,139231.0,0.0,BEARISH,2025-05-16,2025-05-15,Restaurant
3,AMD,0.0,0.0,-0.42910574434564297,0.0,3501732.0,0.0,BEARISH,2025-05-16,2025-05-15,Semiconductor
8,CSIQ,0.0,0.0,-0.8610023884808085,0.0,67328.0,0.0,BEARISH,2025-05-16,2025-05-15,Clean Energy
12,ENVX,0.0,0.0,-1.1706158652581595,0.0,427459.0,0.0,BEARISH,2025-05-16,2025-05-15,Clean Energy
9,CVNA,0.0,0.0,-0.6424829485536614,0.0,307389.0,0.0,BEARISH,2025-05-16,2025-05-15,Auto Retail
32,PLTR,0.0,0.0,-0.6977784665014045,0.0,2981972.0,0.0,BEARISH,2025-05-16,2025-05-15,Software
33,PM,0.0,0.0,-0.25057423228902787,0.0,221658.0,0.0,BEARISH,2025-05-16,2025-05-15,Consumer Goods
62,XLV,0.0,0.0,-0.26990240121280445,0.0,373599.0,0.0,BEARISH,2025-05-16,2025-05-15,Healthcare
54,XLB,0.0,0.0,-0.26724954125079387,0.0,288707.0,0.0,BEARISH,2025-05-16,2025-05-15,Materials
41,SGMO,0.0,0.0,-1.4250980927309782,0.0,46372.0,0.0,BEARISH,2025-05-16,2025-05-15,Biotech
45,TNA,0.0,0.0,-0.7357811902614456,0.0,268384.0,0.0,BEARISH,2025-05-16,2025-05-15,Leveraged Index
40,SGI,0.0,0.0,-0.18127962295937325,0.0,11296.0,0.0,BEARISH,2025-05-16,2025-05-15,Technology
37,RIOT,0.0,0.0,-0.8500174753574637,0.0,864141.0,0.0,BEARISH,2025-05-16,2025-05-15,Crypto
39,SERV,0.0,0.0,-1.0859954660658404,0.0,80429.0,0.0,BEARISH,2025-05-16,2025-05-15,Services
43,SRPT,0.0,0.0,-0.7899646148498536,0.0,91788.0,0.0,BEARISH,2025-05-16,2025-05-15,Biotech
63,XLY,0.0,0.0,-0.30605849623295,0.0,334925.0,0.0,BEARISH,2025-05-16,2025-05-15,Consumer Discretionary
59,XLP,0.0,0.0,-0.17723050882279542,0.0,393857.0,0.0,BEARISH,2025-05-16,2025-05-15,Consumer Staples
52,WGS,0.0,0.0,-0.7125056892361248,0.0,42491.0,0.0,BEARISH,2025-05-16,2025-05-15,Biotech
51,VKTX,0.0,0.159375,-0.7301372818206786,0.159375,149549.0,0.0,BEARISH,2025-05-16,2025-05-15,Biotech
24,MRNA,-11.590909090909085,-0.005543237250554321,-0.6151567533973027,0.005543237250554321,709955.0,-0.1632625883458682,BEARISH,2025-05-16,2025-05-15,Biotech
55,XLE,-38.855160450997396,0.04371213721917441,-0.304685969180174,0.04371213721917441,2187282.0,-0.17764129385693017,BEARISH,2025-05-16,2025-05-15,Energy
38,ROKU,-100.00000000000007,-0.015941335883947087,-0.48650641111661236,-0.015941335883947087,208376.0,-4.799017161285372,BEARISH,2025-05-16,2025-05-15,Technology
1,ACHR,-25676.226466665208,-1.9031866342342365,-1.2136892220956308,0.8362559847264546,488766.0,-525.3275896168147,BEARISH,2025-05-16,2025-05-15,eVTOL
