,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,sector
55,VKTX,142337.0861539638,2.8311296785008513,-0.08785927571729527,-0.7321890868722906,204538.0,0.695895560502028,BULLISH,Biotech
53,U,522459.55572675576,3.289595370642133,-0.08487635225931803,-4.089412416001162,753849.0,0.693055977691495,BULLISH,Software
20,JOBY,126961.65416014496,2.735094282124803,-0.22656621833975457,-6.444358306638576,203614.0,0.6235408869731205,BULLISH,eVTOL
45,SPHR,20032.86035005655,3.350174727117036,-0.09395303746904647,-3.1934819046921454,39356.0,0.5090166772552229,BULLISH,Technology
9,CSIQ,40070.919896591804,2.074636896409165,0.0415916751660799,0.021013033453953486,79506.0,0.5039986906219883,BULLISH,Clean Energy
2,ADBE,116560.40580809463,2.3643715652551656,-0.02408831297376859,-2.2741639840514107,312482.0,0.37301478423747486,BULLISH,Software
58,XLB,176432.78518520074,6.397055082542459,-0.22134679631761783,3.185467515985459,544378.0,0.3240997710877382,BULLISH,Materials
33,NVDA,5397403.332829423,3.11549089171107,-0.02885692614205699,-0.35400766084310736,22484858.0,0.24004613828690505,BULLISH,Semiconductor
52,TSM,392126.9211218509,5.7309729528213325,-0.01861613465368883,-3.4221281090959024,2032011.0,0.19297480236172487,BULLISH,Semiconductor
16,GRAB,166931.4259239288,1.4575235696197375,-0.33988086401962664,0.6146561052697932,956030.0,0.1746089829021357,BULLISH,Rideshare
47,SRPT,11963.477596478542,-0.8546856721420559,-0.0812433130334447,0.34720121975771256,85106.0,0.14057149433034735,BULLISH,Biotech
8,CPRT,4860.1068042959805,1.8214038208350074,-0.03190797642530594,0.20894760073908814,40748.0,0.11927227849945962,BULLISH,Auto Services
63,XLP,31307.460164817898,0.5176037489696343,-0.06726162300551233,-3.684242897352184,472034.0,0.06632458713740513,BULLISH,Consumer Staples
44,SGMO,814.9018379281606,6.869023652026241,-0.22617871958247945,4.779770464412398,87610.0,0.009301470584729604,BULLISH,Biotech
64,XLRE,-604.7847985546242,0.09469868403703727,-0.16480980826517339,-0.38421243416858475,55060.0,-0.01098410458689837,BEARISH,Real Estate
48,TCMD,-202.85714285714283,-5.482625482625482,0.1493215524704393,5.482625482625482,3164.0,-0.06411414123171391,BEARISH,Healthcare
66,XLV,-51717.45958668187,1.0598194338233256,-0.14537547217458702,2.494207073058353,384582.0,-0.13447706753483488,BEARISH,Healthcare
31,NOW,-15664.757523169095,1.354817316758963,-0.046470368794569276,-2.439736746785757,113545.0,-0.13796078667637585,BEARISH,Software
65,XLU,-96262.13711483953,4.237334047239995,-0.1420674915595271,4.457578146989954,683227.0,-0.14089334454703858,BEARISH,Utilities
43,SGI,-11875.859123659538,0.5112015187719557,-0.01750339551153983,-1.2031232944724486,15165.0,-0.7831097344978265,BEARISH,Technology
38,RBLX,-354345.3373672923,-0.00418441155059164,-0.02233974493831219,-0.740309646703083,437889.0,-0.8092126940098799,BEARISH,Software
56,WGS,-33799.407081075056,-4.680379211478556,0.06892270618776414,-2.328787928966798,37794.0,-0.8943061618530734,BEARISH,Biotech
18,IBB,-120211.02340471483,-2.741209241630044,-0.03224613102772197,0.16739733775366744,92123.0,-1.3048969682350209,BEARISH,Biotech
26,MRNA,-1136283.7416953025,1.972251486117248,-0.1309449248371579,-1.1186848475610898,821919.0,-1.3824765478049572,BEARISH,Biotech
36,PM,-378145.72693060094,-6.806936589599164,-0.040396410009700096,0.8093572394162596,234299.0,-1.6139451168404515,BEARISH,Consumer Goods
7,COST,-857287.3481915381,-0.4618802836230815,-0.03651511111388335,-3.7500241739420836,276669.0,-3.098602836571998,BEARISH,Retail
