,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,sector
23,MARA,20004105.981359154,22.040399936154532,-0.026802383101994814,6.43893278487383,1641814.0,1218.414874118454,BULLISH,Crypto
42,SERV,955207.8854691855,25.91294824149563,-0.18465999559859153,11.274858145174846,80344.0,1188.8975971686566,BULLISH,Services
51,TSLA,91241713.30315626,14.720948888162143,-0.005890668815458562,8.225137872754482,7811293.0,1168.0743931018367,BULLISH,EV
14,FSLR,5210510.799828218,24.03849271771533,0.011700764119842909,11.91520183493062,517667.0,1006.5371754097167,BULLISH,Clean Energy
28,MSTR,7156409.473918618,1.1587408396651293,0.014248622482998003,1.4697932541961245,1795925.0,398.48041950073736,BULLISH,Crypto
45,SPHR,147616.18135712,16.317087977548628,0.0037811427824837795,7.051286077841058,42102.0,350.615603432426,BULLISH,Technology
43,SGI,56874.41957707233,-0.03506006114752141,-0.0033269167787974194,-1.0264414942920672,19221.0,295.89729762797117,BULLISH,Technology
47,SRPT,136225.29125881862,-1.6682575089014762,-0.025558798763040118,3.139555009103441,81132.0,167.9057477429604,BULLISH,Biotech
34,PDYN,11066.971205976375,6.593842713994846,-0.06207717063667847,2.9593191520024904,6940.0,159.4664438901495,BULLISH,Technology
24,MBLY,348971.364558478,15.777282213808936,-0.029303103836793958,6.9808455965605125,341965.0,102.0488542858123,BULLISH,Automotive Tech
9,CSIQ,69836.38437045134,3.663174723013259,0.10029428738660426,1.2115986711710136,71767.0,97.3098838887669,BULLISH,Clean Energy
38,RBLX,331035.81220153056,4.4737473270078665,0.023176553950454253,0.5033385372658002,419622.0,78.88905066977674,BULLISH,Software
58,XLB,221555.51502015447,-11.032603440436896,-0.1583720816033628,9.954259004251,539450.0,41.070630275309014,BULLISH,Materials
52,TSM,754425.9241294028,4.421380710980834,-0.014799621525755946,-0.9130230696040638,1954608.0,38.597300539514976,BULLISH,Semiconductor
0,AAPL,1790561.1769134894,0.5341478294475213,-0.017984843162660902,-1.6096425826808474,4896943.0,36.56487684078596,BULLISH,Technology
56,WGS,11736.205727917208,1.2808626555282558,-0.05890732483813423,-0.5356570055993829,32655.0,35.93999610447774,BULLISH,Biotech
31,NOW,28978.31699172796,1.7259217120799544,-0.01863922558614615,0.3262596634817049,104737.0,27.667698131250617,BULLISH,Software
3,AMD,967424.6987974113,1.1095740560509446,-0.009858831548601664,-2.6344307317940774,3623934.0,26.69542819481291,BULLISH,Semiconductor
59,XLE,463331.4952758702,1.2932710506364495,-0.09727721493188742,-0.17564246068494824,2371223.0,19.53976894100092,BULLISH,Energy
67,XLY,45054.640248390046,1.378251298269726,-0.0407920320184973,-0.1651406039000515,336788.0,13.377745124051346,BULLISH,Consumer Discretionary
26,MRNA,83432.71453157086,2.5021437706494294,-0.03847749374539875,0.07507608388394767,796941.0,10.46912061640333,BULLISH,Biotech
44,SGMO,8566.839080459773,2.2799551954441726,-0.10572481653432378,0.640610933149091,83348.0,10.278397898521588,BULLISH,Biotech
8,CPRT,4057.2108081619626,-0.5071840283781797,-0.01838899772981627,-0.5100820110760856,41594.0,9.754317469255092,BULLISH,Auto Services
29,MU,119256.67251266747,1.4623675426179872,-0.009591747315583406,-1.4993749659933473,1925241.0,6.194376315103796,BULLISH,Semiconductor
17,GS,16442.124776097753,1.1160528171400739,-0.020956866903215757,-1.585265881388345,271757.0,6.050304049609671,BULLISH,Financials
5,BAC,168935.69637173536,1.1255367156045741,-0.03104325135451097,-1.702892155974017,2996531.0,5.637708949840178,BULLISH,Financials
37,QQQ,449216.6692625406,0.38065516679278566,-0.00925664358429149,-2.624890664544997,8493531.0,5.28892717601832,BULLISH,Index
60,XLF,206572.12876628168,0.05837346259485373,-0.162542149293069,-1.628700719303517,5295829.0,3.900657078736524,BULLISH,Financials
20,JOBY,7475.682483419802,2.0189801896387443,0.012685458101052163,0.11457107603129871,199420.0,3.748712507983052,BULLISH,eVTOL
61,XLI,18357.578196939165,-0.8861500801212278,-0.10131284951850916,-0.039632140790331415,811654.0,2.2617492425268853,BULLISH,Industrials
54,V,7007.599311505278,0.5194882364263261,-0.00662499323630333,-1.1248325271859594,319747.0,2.1916075245444926,BULLISH,Financials
13,ENVX,6969.787070504658,2.1354691917657345,-0.26657867935563195,0.06821745887995223,419717.0,1.6605920347530976,BULLISH,Clean Energy
48,TCMD,-28.571428571428438,-0.07722007722007686,-0.1747256746199325,-0.07722007722007686,3163.0,-0.9033015672282149,BEARISH,Healthcare
16,GRAB,-9253.18967939658,-0.3703808686896211,-0.1701656506068106,0.0553737902333992,945199.0,-0.9789673581326874,BEARISH,Rideshare
65,XLU,-19089.109413846276,-1.2708061845693297,-0.09286294291229058,-1.0767586205303263,662809.0,-2.8800317155992565,BEARISH,Utilities
64,XLRE,-3080.477589021741,-0.579245720695908,-0.1593662366687639,-0.8283998702399563,55273.0,-5.573204980771337,BEARISH,Real Estate
12,DIS,-80743.35971795754,0.3748333459108152,-0.047008290462739286,0.5038233440867712,877216.0,-9.204501481728279,BEARISH,Entertainment
62,XLK,-35600.77739500497,-1.1561444800772755,-0.030053235053446755,0.4137395454826629,381543.0,-9.330737923380843,BEARISH,Technology
1,ACHR,-47636.48558046486,-1.5720295144507175,-0.0635360245326228,-3.2414400669508976,484618.0,-9.829697943630832,BEARISH,eVTOL
46,SPY,-2079854.9965209507,-0.06481722902632933,-0.00979720471946307,-3.9222333386530113,15955629.0,-13.03524290092826,BEARISH,Index
