,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,sector
14,FSLR,36009.56852159469,0.13871016108660908,-0.49291091505083917,0.09443960980316923,566034.0,636.1732426249074,BULLISH,Clean Energy
41,ROKU,11610.981814549552,0.26691008279894557,-0.50963424889851,0.26691008279894557,229619.0,505.6629379341236,BULLISH,Technology
30,NBIS,11502.020905923326,0.16018824381193722,-1.091337312477629,0.16018824381193722,384737.0,298.9580130302863,BULLISH,Technology
8,CPRT,1084.8,0.19567099567099566,-0.23407734365752247,-0.19567099567099566,42237.0,256.83642304140915,BULLISH,Auto Services
45,SPHR,1126.042400478501,1.0823402688890824,-0.5302913979375931,0.25965107310225927,45056.0,249.92063220847407,BULLISH,Technology
11,DIA,3977.930814526344,0.19566910738121981,-0.18149340665265296,0.02860498867846126,398744.0,99.76152154079669,BULLISH,Index
67,XLY,2751.228479095051,0.2950156129394393,-0.3638408819509035,0.25188016130069085,351058.0,78.36962778501135,BULLISH,Consumer Discretionary
61,XLI,8475.63025210084,0.10356848150081675,-0.3414520390957391,0.10356848150081675,1111300.0,76.26770675875858,BULLISH,Industrials
17,GS,1498.5788546265271,0.41490219460341854,-0.2920043549020975,0.43152332850366737,281894.0,53.16107666805704,BULLISH,Financials
37,QQQ,44675.29450706211,0.10838773775340592,-0.25028119178040953,0.02560277574037603,9217212.0,48.46942275718744,BULLISH,Index
46,SPY,62133.82704080724,0.09802048582180345,-0.24368083767818127,0.0675465675174998,16749227.0,37.0965340912791,BULLISH,Index
28,MSTR,6782.251991086954,0.053263359020803445,-0.6604889611081611,0.03178679844330761,2045198.0,33.161835631987486,BULLISH,Crypto
42,SERV,201.96078431372544,0.24332624616111498,-1.108867674113446,0.24332624616111498,88084.0,22.928203114495872,BULLISH,Services
22,MA,248.5920391342,0.062410340496983366,-0.2458279001627053,0.04208377094970569,138617.0,17.933733895135518,BULLISH,Financials
13,ENVX,666.666666666667,0.08547008547008551,-1.2284951733210638,0.08547008547008551,427979.0,15.57708828392671,BULLISH,Clean Energy
10,CVNA,445.15719426384186,0.22348119163128569,-0.674309413128054,0.010145684514776402,353257.0,12.601510918788355,BULLISH,Auto Retail
62,XLK,381.7960622432416,0.20500530516070006,-0.28350593469644153,0.1403840724867421,393317.0,9.707082639276756,BULLISH,Technology
51,TSLA,7072.693074665866,0.03476939388527284,-0.6951954904666083,0.018428891746781167,8400471.0,8.419400620115072,BULLISH,EV
25,META,1380.9242385036812,0.033227671512940524,-0.3724425548041535,0.03326857917955934,2037662.0,6.777003440726093,BULLISH,Technology
36,PM,84.97387949712649,0.05189891932664245,-0.2545333373549269,0.05189891932664245,237982.0,3.5706011167704483,BULLISH,Consumer Goods
2,ADBE,99.68064982752868,0.08372175446838852,-0.3003367353196201,0.08372175446838852,317343.0,3.1411012635390945,BULLISH,Software
64,XLRE,14.583333333333337,0.05696614583333335,-0.34653820430278776,0.05696614583333335,55653.0,2.6204038117142536,BULLISH,Real Estate
12,DIS,234.6765102554122,0.24180611298313257,-0.40310778025329114,0.12432917938946944,940649.0,2.49483612118242,BULLISH,Entertainment
0,AAPL,1097.2087557532432,0.052348025270138286,-0.3814798943695426,-0.052348025270138286,5090996.0,2.1551946922630525,BULLISH,Technology
38,RBLX,63.63288718929255,0.03217031708255438,-0.5535026093004495,0.03217031708255438,352706.0,1.8041339582908302,BULLISH,Software
33,NVDA,3582.114811956666,0.027328033206641216,-0.3875022194461522,-0.014207365217108357,21580505.0,1.6598846097237603,BULLISH,Semiconductor
50,TQQQ,180.1042571676803,0.032416172996342744,-0.8031844555523449,-0.032416172996342744,1090308.0,1.6518658687974432,BULLISH,Leveraged Index
65,XLU,89.38632067867827,0.07471112717987102,-0.2595806585793929,-0.052933150856440174,664641.0,1.3448812318030074,BULLISH,Utilities
19,IWM,1273.535433070866,0.05686868696365145,-0.23841074649766825,0.03212107685018769,12296081.0,1.0357246614355144,BULLISH,Index
40,RIOT,50.0,0.10080645161290322,-1.019419200385309,-0.10080645161290322,994716.0,0.5026560344862252,BULLISH,Crypto
39,RDDT,17.29480737018425,0.012102734338827328,-0.6817762425972984,-0.012102734338827328,350004.0,0.49413170621433616,BULLISH,Social Media
