,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_evening,normalized_score,sentiment,trading_date,prev_trading_date,sector
67,XLY,370098.1095287951,5.696893121099351,-0.3471878672571221,3.215563555395585,353289.0,10475.789213046404,BULLISH,2025-05-15,2025-05-14,Consumer Discretionary
46,SPY,14435388.995355474,2.0665586050962927,-0.23221667619492647,-1.8316861942101197,16989097.0,8496.854774185746,BULLISH,2025-05-15,2025-05-14,Index
20,JOBY,147417.9347179539,2.3938032145726797,-0.8995821901776714,3.7060823733074804,201710.0,7308.409831835502,BULLISH,2025-05-15,2025-05-14,eVTOL
62,XLK,208538.36961291044,3.797638754318696,-0.2891480483194987,1.780885657039395,392950.0,5306.995027685722,BULLISH,2025-05-15,2025-05-14,Technology
2,ADBE,126182.63037927552,2.6684627469189803,-0.29394890797125267,-0.9052537330258695,323091.0,3905.482677613289,BULLISH,2025-05-15,2025-05-14,Software
13,ENVX,133780.9283764908,2.9432338142191172,-1.3690975834647938,-0.07352910561870339,431586.0,3099.7513444942792,BULLISH,2025-05-15,2025-05-14,Clean Energy
45,SPHR,10575.898023793028,3.1127438361228075,-0.5796765179099872,1.1801224658434748,45647.0,2316.8878620266455,BULLISH,2025-05-15,2025-05-14,Technology
43,SGI,3779.2877903174945,1.6695711849517305,-0.3400944174543774,-0.9610888276144113,17990.0,2100.7714231892687,BULLISH,2025-05-15,2025-05-14,Technology
52,TSM,406530.0548671491,2.9686744507918195,-0.4644870562552084,1.1316287109962968,1976964.0,2056.335142507143,BULLISH,2025-05-15,2025-05-14,Semiconductor
41,ROKU,45328.916539771104,3.4891959532828953,-0.5380390588430497,0.26985228626265617,235345.0,1926.062441937203,BULLISH,2025-05-15,2025-05-14,Technology
42,SERV,-1375.2691817589555,4.762608437678151,-1.1378279622582126,1.4423058396659627,91644.0,-150.06647262875424,BEARISH,2025-05-15,2025-05-14,Services
44,SGMO,-3630.564458674174,8.529259226229568,-1.8594971418220765,9.33521658891038,88698.0,-409.3175109556218,BEARISH,2025-05-15,2025-05-14,Biotech
54,V,-25040.46422650594,1.106326909582978,-0.25126090849201077,-1.019945687454319,328531.0,-762.1948682622321,BEARISH,2025-05-15,2025-05-14,Financials
6,CAVA,-13335.596034518905,1.7482438695085523,-0.6106047246768463,-0.4235481614235418,169289.0,-787.7414382812176,BEARISH,2025-05-15,2025-05-14,Restaurant
8,CPRT,-4582.344265462223,-0.43934408212491916,-0.21120738896621769,-0.5572569735804563,42267.0,-1084.1423014319028,BEARISH,2025-05-15,2025-05-14,Auto Services
64,XLRE,-8184.763857843897,-3.617343651905899,-0.24354896183490754,-0.8888455720410302,55567.0,-1472.9540658743315,BEARISH,2025-05-15,2025-05-14,Real Estate
60,XLF,-823645.977529355,-0.271188855862767,-0.2986309959593134,-0.5000992028880172,5485837.0,-1501.404393767724,BEARISH,2025-05-15,2025-05-14,Financials
24,MBLY,-55663.58386380339,1.19469549594137,-0.758885281020252,-0.9905487266300077,353363.0,-1575.2521872353186,BEARISH,2025-05-15,2025-05-14,Automotive Tech
36,PM,-50073.859974459316,-2.8868782053735145,-0.25909864945761407,1.169189064242178,245740.0,-2037.6764049181784,BEARISH,2025-05-15,2025-05-14,Consumer Goods
59,XLE,-1080545.355069659,-2.6006250053176045,-0.30410159899827144,2.4918098817662706,2467550.0,-4379.021114342805,BEARISH,2025-05-15,2025-05-14,Energy
53,U,-374065.0467747448,-1.512911627141563,-0.6704238418245789,-1.4348404383543207,665239.0,-5623.017393369072,BEARISH,2025-05-15,2025-05-14,Software
61,XLI,-731772.70258247,-0.5360040688279529,-0.31511697262108446,-0.1326172843747771,1114338.0,-6566.882782265973,BEARISH,2025-05-15,2025-05-14,Industrials
31,NOW,-78557.76120428048,2.072112027337603,-0.36717914934275764,1.3205903072249054,111000.0,-7077.275784169413,BEARISH,2025-05-15,2025-05-14,Software
56,WGS,-40016.81415679189,-2.6693201237399684,-1.0287868683038648,-3.0330153426332114,54568.0,-7333.384796362682,BEARISH,2025-05-15,2025-05-14,Biotech
40,RIOT,-1039856.8639606197,-2.580065516519806,-1.113232182784542,-0.4741026654051088,1316755.0,-7897.117261454254,BEARISH,2025-05-15,2025-05-14,Crypto
47,SRPT,-101601.01005135014,-4.158105746434229,-1.0390904674565702,-1.4425763969524503,115109.0,-8826.504448075315,BEARISH,2025-05-15,2025-05-14,Biotech
58,XLB,-638824.6216665404,-24.514818724705055,-0.36125171494726466,24.800057476461,659455.0,-9687.160180247938,BEARISH,2025-05-15,2025-05-14,Materials
32,NVAX,-315908.53477743745,-9.527407173365173,-1.2583687203989242,-2.1488595822779435,306442.0,-10308.917667207415,BEARISH,2025-05-15,2025-05-14,Biotech
19,IWM,-13039195.603610035,-4.159728566948945,-0.23067617932676832,-1.5981608637955156,12436775.0,-10484.386509854874,BEARISH,2025-05-15,2025-05-14,Index
9,CSIQ,-87839.68530451145,-3.655508450222822,-1.244469891604977,-2.70726851707774,80451.0,-10918.408137190521,BEARISH,2025-05-15,2025-05-14,Clean Energy
57,XBI,-884350.0303760318,-5.986831314743936,-0.27077792400773604,-2.501990222233248,759910.0,-11637.562742640996,BEARISH,2025-05-15,2025-05-14,Biotech
11,DIA,-489315.75743007683,-0.8154721557415923,-0.17368410592523703,-0.8517804856466461,413804.0,-11824.81941764886,BEARISH,2025-05-15,2025-05-14,Index
22,MA,-173372.7510156027,-2.7493356546034886,-0.2298290418568846,0.11685822076354736,140791.0,-12314.192740700946,BEARISH,2025-05-15,2025-05-14,Financials
55,VKTX,-298254.32383152825,-3.604057666206427,-1.0626841104462437,0.03343145432049812,219572.0,-13583.440686040489,BEARISH,2025-05-15,2025-05-14,Biotech
63,XLP,-649438.9608082732,-6.676925844780963,-0.17575364430612034,0.24088178483585107,471947.0,-13760.845196775765,BEARISH,2025-05-15,2025-05-14,Consumer Staples
29,MU,-2835312.863591842,0.011478465132485295,-0.5389090416165737,-0.8603670419939269,1999446.0,-14180.49231433028,BEARISH,2025-05-15,2025-05-14,Semiconductor
65,XLU,-967331.4978858515,-8.555907369836024,-0.25544173566367406,0.4682453355847572,656345.0,-14738.155968063313,BEARISH,2025-05-15,2025-05-14,Utilities
4,AMZN,-7765152.9769032635,-4.074444283603638,-0.39608726622448065,0.5881873147533339,4290265.0,-18099.471657119695,BEARISH,2025-05-15,2025-05-14,Other
0,AAPL,-10796685.739848923,0.2717917632903626,-0.38543206783480943,1.3346440690692407,5185825.0,-20819.610649894516,BEARISH,2025-05-15,2025-05-14,Technology
23,MARA,-4014473.871802243,-4.019698360815167,-1.175012285655953,-2.8558026098102727,1913793.0,-20976.53127481521,BEARISH,2025-05-15,2025-05-14,Crypto
49,TNA,-769627.4113307261,-9.968731115377032,-0.910157467057795,3.3912046818483117,321927.0,-23906.892287093848,BEARISH,2025-05-15,2025-05-14,Leveraged Index
18,IBB,-327575.54813114216,-8.84757013859216,-0.21227767289412647,-2.8927903308404197,125805.0,-26038.35683249014,BEARISH,2025-05-15,2025-05-14,Biotech
28,MSTR,-6595797.366860072,0.9681829864615887,-0.6797012488119883,-1.4097602719343283,2294292.0,-28748.72669590476,BEARISH,2025-05-15,2025-05-14,Crypto
26,MRNA,-2585503.4415627136,-14.67099301792765,-0.6334745708148664,2.106252926123907,872772.0,-29624.04203575176,BEARISH,2025-05-15,2025-05-14,Biotech
7,COST,-824398.5735350709,-1.232532595901932,-0.2827651569926016,0.7644705640472561,270774.0,-30446.001962340215,BEARISH,2025-05-15,2025-05-14,Retail
48,TCMD,-15972.166631431806,-0.9534326925351868,-1.960777744140625,-0.9534326925351868,3647.0,-43795.35681774557,BEARISH,2025-05-15,2025-05-14,Healthcare
66,XLV,-5461539.34504684,-22.25339519696983,-0.25895848091793755,11.087973880301845,417282.0,-130883.65529897863,BEARISH,2025-05-15,2025-05-14,Healthcare
