,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
212,TCMD,-27.536231884057955,0.9290226681531032,-0.05502520082131406,0.9290226681531032,3982.0,-69.15176264203404,BEARISH,2025-05-23,2025-05-22
236,VALE,-20357.79091870503,-2.80745007166409,0.03846880618594109,1.6020527796730768,1625487.0,-125.24117952776632,BEARISH,2025-05-23,2025-05-22
91,GRAB,-12942.850761278034,-0.8270722883645648,0.035951664625598505,0.764921295534247,1003818.0,-128.9362290901143,BEARISH,2025-05-23,2025-05-22
166,PLBY,-228.33333333333277,0.5299539170506917,0.009198363155241954,-0.9447004608294919,16570.0,-137.7992355662841,BEARISH,2025-05-23,2025-05-22
81,FIGS,-246.77158999192898,-0.5034301856335754,0.1030277709960938,-1.3367635189669085,15934.0,-154.8710869787429,BEARISH,2025-05-23,2025-05-22
258,YUM,-909.8225369875126,-0.3314931495039944,0.005306825917053228,-0.11410224424242088,43813.0,-207.6604060410181,BEARISH,2025-05-23,2025-05-22
53,CRON,-2801.7602422101595,-1.2719529262938085,-0.042770337824417366,-3.1363597059548245,130970.0,-213.92381783692142,BEARISH,2025-05-23,2025-05-22
76,ERIC,-1209.622267235556,-2.6110080194666105,-0.0474233657997533,-0.60498285554671,37749.0,-320.4382280949313,BEARISH,2025-05-23,2025-05-22
144,NET,-6481.065147073445,0.6645520143949549,0.01761635305609466,0.8550938824887396,168866.0,-383.79929334936844,BEARISH,2025-05-23,2025-05-22
125,LYV,-2938.0401880581703,0.6340299028657839,0.0016237444854200916,0.35067309130391167,72940.0,-402.8023290455402,BEARISH,2025-05-23,2025-05-22
112,JBLU,-20567.40281804322,-0.7068564146375617,0.16599857334803866,-0.4262833135453156,509217.0,-403.9025173559254,BEARISH,2025-05-23,2025-05-22
203,SPCE,-9141.750175782821,-1.3479373392614207,0.1676003193413032,0.5957162893756749,210321.0,-434.65703262074743,BEARISH,2025-05-23,2025-05-22
247,XLB,-15577.774243518023,-10.653960343837765,0.04496627964956719,8.543724384564356,289977.0,-537.2072351778942,BEARISH,2025-05-23,2025-05-22
86,GFS,-1082.046305481072,-5.015026013982906,-0.012798755037901833,-0.4354590021338338,19470.0,-555.7505421063545,BEARISH,2025-05-23,2025-05-22
158,OUST,-1702.0102218435413,-0.1733052818771141,0.02076853375059187,-0.3640732637817517,29419.0,-578.5411543028456,BEARISH,2025-05-23,2025-05-22
108,IRM,-3444.891339970209,-1.1260385629764742,0.016420154927800218,0.26304203328494924,55294.0,-623.0135891724617,BEARISH,2025-05-23,2025-05-22
154,OCGN,-2422.825595573207,4.19884347804832,-0.22265624348958327,-0.14983616474896977,32349.0,-748.9646034106795,BEARISH,2025-05-23,2025-05-22
