,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
77,ETSY,1881919.5439484608,9.829848538863496,0.0368039062743117,3.4197293549423455,268975.0,69966.33679518398,BULLISH,2025-05-22,2025-05-21
109,ISRG,415497.0332788678,-3.5715634921190276,0.024985380318627844,-0.0766811795655619,78996.0,52597.224325138974,BULLISH,2025-05-22,2025-05-21
222,TSLA,44757707.024717696,5.074350469312438,0.05484144975361627,-0.6672750344991422,8560902.0,52281.53181138821,BULLISH,2025-05-22,2025-05-21
42,CLS,509678.51381121634,9.459849799235297,0.09805871886929864,4.664430501706774,106042.0,48063.83450059564,BULLISH,2025-05-22,2025-05-21
215,TGT,3494675.668161709,9.22993924645249,0.010400013484227894,-0.021618225856877664,753762.0,46363.11817472503,BULLISH,2025-05-22,2025-05-21
9,AI,1208676.9260482963,7.76468401155583,0.036804634517201215,4.17297072953153,286385.0,42204.617073111236,BULLISH,2025-05-22,2025-05-21
163,PEP,1435178.860266083,-2.6182724264848587,0.039232082443143225,-0.48990101229937094,373097.0,38466.641657962486,BULLISH,2025-05-22,2025-05-21
159,PANW,2243154.8424156383,5.726500264692497,-0.0020914578965396074,-1.9096294064529586,663896.0,33787.74450238649,BULLISH,2025-05-22,2025-05-21
234,UPST,891540.7503778198,1.3852065125811637,0.015672213637232774,2.7394194532730887,303038.0,29420.097491991753,BULLISH,2025-05-22,2025-05-21
55,CRWD,1118574.713967551,5.369907972134941,0.027098251495422894,2.712144783006961,381634.0,29310.1430681635,BULLISH,2025-05-22,2025-05-21
151,NVAX,909774.4091810253,5.437681365085287,-0.08527994241301547,1.4900451382731863,376023.0,24194.6479119901,BULLISH,2025-05-22,2025-05-21
8,AFRM,1108959.234067658,6.240140210967996,0.05020137880814268,1.162958654574687,465831.0,23806.041978049074,BULLISH,2025-05-22,2025-05-21
162,PDYN,26376.71777990707,2.827878974544183,-0.019759426110309085,1.3560161925367837,11454.0,23028.38988991363,BULLISH,2025-05-22,2025-05-21
179,RDDT,1073735.821450044,5.845416941921317,0.027087566033770116,-1.6449623938881284,489565.0,21932.44658931999,BULLISH,2025-05-22,2025-05-21
154,OCGN,65711.58862929187,18.751398659573354,0.2004205854366987,16.378929023945823,31363.0,20951.946124188336,BULLISH,2025-05-22,2025-05-21
192,SEZL,25283.512063718546,4.453254994877921,0.018791938969231887,2.4191734744608198,12389.0,20408.032983871617,BULLISH,2025-05-22,2025-05-21
147,NKE,3436106.029489598,4.4314743400962495,0.026079208430300618,3.3844743817796563,1685952.0,20380.80579690049,BULLISH,2025-05-22,2025-05-21
223,TSM,3368641.14409744,8.670314784982025,0.041535416284642745,1.5385880206831712,1825539.0,18452.857726388975,BULLISH,2025-05-22,2025-05-21
175,QQQ,14941152.952604784,1.6025558621664298,0.0023633214915482594,-3.611364102085099,8786097.0,17005.449578583964,BULLISH,2025-05-22,2025-05-21
158,OUST,45815.21040683405,6.03983514527565,0.012421601553252243,4.387335537023375,28803.0,15906.402252138336,BULLISH,2025-05-22,2025-05-21
168,PLTR,5123485.02905662,6.771694242869128,0.04808769172319725,-1.1626331443216056,3410593.0,15022.270405928297,BULLISH,2025-05-22,2025-05-21
183,ROKU,323109.70199833123,2.0826601545735874,0.010659068261669855,0.0075212329950397885,226283.0,14279.009116828538,BULLISH,2025-05-22,2025-05-21
92,GS,380467.73898868996,0.9919258352005964,0.006044526324643632,-1.1455580175781017,267335.0,14231.871583918677,BULLISH,2025-05-22,2025-05-21
260,ZS,344998.6823040911,5.364481579684914,0.02014537629990752,0.6885348293927401,248428.0,13887.270448745354,BULLISH,2025-05-22,2025-05-21
13,AMZN,5596382.869616844,5.263720092088642,0.005973006394927931,-0.3936039944376204,4111755.0,13610.691467796218,BULLISH,2025-05-22,2025-05-21
124,LUMN,644913.1695610412,-17.995456110900847,-0.07765966370206528,17.722351976139382,491047.0,13133.430599536117,BULLISH,2025-05-22,2025-05-21
63,DDOG,425915.2871556079,14.402446342166659,0.03248385518537249,11.035479872338934,359324.0,11853.2379455758,BULLISH,2025-05-22,2025-05-21
233,UPS,421672.20430168696,-0.39441450176666226,0.009493661590977719,4.487934891073389,382533.0,11023.15889875349,BULLISH,2025-05-22,2025-05-21
229,UAL,747649.6959722644,5.7144247384617355,0.04829576276689299,-0.38775467298561994,688616.0,10857.280341616583,BULLISH,2025-05-22,2025-05-21
34,CAT,189900.66736961773,0.07766679706198526,0.0218772787339984,-0.25430675008759523,181035.0,10489.721179308848,BULLISH,2025-05-22,2025-05-21
85,FVRR,12308.361511872756,8.71790104485839,0.013220296681228186,3.973100325232408,13445.0,9154.601347618263,BULLISH,2025-05-22,2025-05-21
139,MSFT,1983756.4719292582,2.629497274202536,0.0054705938518641965,-1.0937042490200783,2210696.0,8973.44760170217,BULLISH,2025-05-22,2025-05-21
93,GSK,95988.32125655412,5.5474385867170914,0.060698081547806905,0.41002383006582366,108270.0,8865.643415216968,BULLISH,2025-05-22,2025-05-21
61,DAL,691245.7955937485,-2.2827734740500123,0.022552260359790435,-2.009769602972641,817698.0,8453.558594906046,BULLISH,2025-05-22,2025-05-21
91,GRAB,850480.6793807779,8.81144753577566,0.2423490688210229,5.355872850780465,1008140.0,8436.136641545598,BULLISH,2025-05-22,2025-05-21
134,MMM,143002.36711460308,-0.5220237498858827,0.017965454527319926,-2.144572555676547,176272.0,8112.596845477618,BULLISH,2025-05-22,2025-05-21
201,SOFI,2336518.59621324,5.960056346375161,0.05339221936252083,1.2296489966703117,2909826.0,8029.753656106035,BULLISH,2025-05-22,2025-05-21
68,DIS,739283.7897038218,0.3932723452349732,0.01994171774988426,0.9061140974798684,950400.0,7778.659403449304,BULLISH,2025-05-22,2025-05-21
112,JBLU,407242.77178679156,0.7758604522841571,0.03925096209948577,0.036220125049003786,526520.0,7734.611634634801,BULLISH,2025-05-22,2025-05-21
144,NET,124520.19376547665,3.569818217273725,0.006947809132096038,1.1712893741136081,168176.0,7404.159556980583,BULLISH,2025-05-22,2025-05-21
188,SBUX,453561.1395729578,2.3209798596160782,0.02373667498593402,0.7253647739356853,615075.0,7374.078601356872,BULLISH,2025-05-22,2025-05-21
98,HOOD,1312690.4986053067,3.782288045860858,0.06646885414479574,-0.79842337248498,1850512.0,7093.661098146387,BULLISH,2025-05-22,2025-05-21
155,OKTA,99864.08527973501,2.960596630947721,0.009711663186961211,0.7185111390058518,141717.0,7046.725888900768,BULLISH,2025-05-22,2025-05-21
39,CGC,183905.40684545628,8.391194962895444,0.08520520507812498,3.3399815212407318,280807.0,6549.174587722397,BULLISH,2025-05-22,2025-05-21
51,CRDO,37353.60926497419,1.4762627218968665,0.007137910306708753,1.5735367297325993,59479.0,6280.134041422046,BULLISH,2025-05-22,2025-05-21
169,PM,145063.32934154978,5.04951707846827,0.01431003784615653,1.9726239005640018,240295.0,6036.885051355616,BULLISH,2025-05-22,2025-05-21
177,RBLX,1097928.7240934554,3.442758754156246,0.02242215877638088,0.977578235168719,1934684.0,5674.977019985979,BULLISH,2025-05-22,2025-05-21
137,MRNA,508602.38600333745,4.415168109660562,0.005496903913988689,-2.8897794330220985,942333.0,5397.2681207528285,BULLISH,2025-05-22,2025-05-21
64,DE,40872.6581337514,-0.47071882744442967,0.014649947275044968,-2.4868436624943735,76587.0,5336.761869997701,BULLISH,2025-05-22,2025-05-21
38,CFLT,79241.3800781708,1.2910848294887707,-0.010262974467288546,0.9476659597973558,152422.0,5198.815136802482,BULLISH,2025-05-22,2025-05-21
75,ENVX,223439.12644708532,4.334839162564442,0.12281162315808039,2.173513797647235,445830.0,5011.75619512113,BULLISH,2025-05-22,2025-05-21
207,SPY,7403794.656750627,0.4328327066285895,0.00526638716437179,-3.8070679481396406,15794867.0,4687.468819300996,BULLISH,2025-05-22,2025-05-21
187,SAP,13766.667179594386,1.6207265328614149,-0.009453797382948133,-1.5818298599151097,31394.0,4385.12683302363,BULLISH,2025-05-22,2025-05-21
40,CHWY,96180.4155751756,-7.045914008567507,0.07026253954643984,12.317330769344466,263314.0,3652.689016731948,BULLISH,2025-05-22,2025-05-21
136,MRK,251756.45870130227,3.1470934414599787,0.003362130926783863,-0.9362966891087765,695189.0,3621.4102740593175,BULLISH,2025-05-22,2025-05-21
246,XBI,234013.78744768936,-0.8349981145294093,0.012200751249538632,-0.7810374334505796,655538.0,3569.7974403877333,BULLISH,2025-05-22,2025-05-21
18,AXP,70809.80967300212,-0.42903813309973715,0.0026759843802329304,-1.324671745790703,204231.0,3467.1430719627347,BULLISH,2025-05-22,2025-05-21
25,BKNG,13276.348426840219,1.185643759632251,0.01758457150368528,-0.5742025333853746,39724.0,3342.147927409178,BULLISH,2025-05-22,2025-05-21
21,BAC,943567.2127782113,-0.6324597249395475,0.030023878264885978,-0.6107615632198431,2921637.0,3229.584006425888,BULLISH,2025-05-22,2025-05-21
110,IWM,3462131.1636661664,-2.5018515094976235,0.01864173185187425,-2.959841196097973,10746465.0,3221.646526244831,BULLISH,2025-05-22,2025-05-21
131,MDB,56099.23629557551,1.2718011505886122,0.005282359690506636,-0.8847016317277461,190094.0,2951.1313505726384,BULLISH,2025-05-22,2025-05-21
193,SFIX,8216.993287202193,0.1537848209208768,-0.07736369161314877,0.1651313782637735,28036.0,2930.8721954637585,BULLISH,2025-05-22,2025-05-21
196,SHOP,164256.3551665129,1.4593878859742628,0.03589129037014612,-0.6785769368844845,560930.0,2928.2861527554755,BULLISH,2025-05-22,2025-05-21
0,AAL,926271.5857177433,1.3871580184671302,0.06485856877367423,0.3515342410599844,3202314.0,2892.5070611993183,BULLISH,2025-05-22,2025-05-21
202,SONY,28130.998181711562,2.297661226626282,0.002523498857241512,1.433641837511218,100274.0,2805.4129865879054,BULLISH,2025-05-22,2025-05-21
197,SKLZ,757.1538461538461,1.4145299145299146,-0.007613609664351858,-1.4145299145299146,2701.0,2803.2352689886934,BULLISH,2025-05-22,2025-05-21
150,NU,403315.35249162104,4.221989221840945,-0.06069286290934668,0.11122260851843407,1457146.0,2767.844488415169,BULLISH,2025-05-22,2025-05-21
129,MBLY,67986.49634865571,0.45368004790101246,0.06950333742298365,-1.5740625876782686,246107.0,2762.4771480963855,BULLISH,2025-05-22,2025-05-21
36,CCL,333440.78726784635,2.5848483158228515,0.10982932458775643,-1.2752390761052939,1226254.0,2719.182055820787,BULLISH,2025-05-22,2025-05-21
72,DPZ,4501.178510248635,-0.8201760588943626,0.010007979194150866,-0.6372451479597542,17951.0,2507.4806474562056,BULLISH,2025-05-22,2025-05-21
184,ROOT,5851.913765206805,-0.007802604398919272,-0.013613134319066451,-0.08654310617067414,25524.0,2292.710298231784,BULLISH,2025-05-22,2025-05-21
226,TWLO,26367.565895000767,0.9403354668027905,0.0014363384412600683,-0.4197853527476092,116454.0,2264.204397873905,BULLISH,2025-05-22,2025-05-21
97,HON,39794.90975642976,3.013202209750707,0.0022661953862296493,2.181516003529036,181061.0,2197.8730790413047,BULLISH,2025-05-22,2025-05-21
7,ADBE,57497.50720132631,-0.09866166160223563,0.004091937069595188,-1.0891479270182538,300529.0,1913.2099465052065,BULLISH,2025-05-22,2025-05-21
78,EVGO,12168.81553418814,1.9049537465519524,-0.07935993573588714,3.536815338740318,64551.0,1885.1474855832041,BULLISH,2025-05-22,2025-05-21
123,LULU,28464.777410387258,0.6060059043345266,0.018861820733895467,0.2106434874977102,164329.0,1732.1822326179345,BULLISH,2025-05-22,2025-05-21
125,LYV,8846.841818133456,0.36738818083261676,-0.0029233860316073357,-0.2222696406466927,71591.0,1235.747764123068,BULLISH,2025-05-22,2025-05-21
166,PLBY,1531.8422753716864,-0.21769501845403177,0.007434280493951622,-3.159914089705362,15077.0,1016.0126519676901,BULLISH,2025-05-22,2025-05-21
99,HSBC,8434.462634004367,3.848293236882364,0.03282513333868033,1.37463165922044,90114.0,935.9769440935222,BULLISH,2025-05-22,2025-05-21
35,CAVA,19462.890681868605,-1.3896581271620767,0.015357366245573602,0.3552275364893202,208619.0,932.9395060789576,BULLISH,2025-05-22,2025-05-21
84,FUBO,43929.03329901192,-0.042382502157300724,0.11235826384715548,-0.7046017954827887,471309.0,932.0643844911071,BULLISH,2025-05-22,2025-05-21
230,UL,2960.4477211620097,0.5277539273684086,0.007886936443305457,-0.7940366366858598,34858.0,849.2878883361092,BULLISH,2025-05-22,2025-05-21
71,DOCN,4593.1127012829365,0.3479724684305406,0.0017439075922669174,0.6870316414273474,54837.0,837.5937234500313,BULLISH,2025-05-22,2025-05-21
127,MAPS,501.42857142857144,0.05494505494505489,0.34615322190504816,0.05494505494505489,7389.0,678.6149295284497,BULLISH,2025-05-22,2025-05-21
199,SNAP,67743.86664684194,2.144207651044069,0.05204509892824319,0.2925202203251056,1007934.0,672.1061760674999,BULLISH,2025-05-22,2025-05-21
160,PARA,47049.458014065756,3.096217922576777,0.032762571289062487,2.9471783749014944,771804.0,609.6037078593239,BULLISH,2025-05-22,2025-05-21
161,PATH,19733.135268627768,-0.16278596249550417,0.007348599428013395,-0.17511481118551664,324466.0,608.1726673558329,BULLISH,2025-05-22,2025-05-21
83,FTNT,7922.06476493385,-0.26978517368694266,0.015212085817386868,1.0858289017524438,156533.0,506.0955047775133,BULLISH,2025-05-22,2025-05-21
37,CF,5891.925841158617,1.3363892978682672,0.01450070446147993,-0.645850395322879,140251.0,420.0986688978059,BULLISH,2025-05-22,2025-05-21
114,JOBY,6924.895094258361,0.955519063454014,0.0672742571795428,-0.21047926840587472,187773.0,368.7907789862419,BULLISH,2025-05-22,2025-05-21
119,LIN,729.3930921857586,0.03667374784690017,-0.0016775470595340812,0.9925357113752066,30784.0,236.93902422874177,BULLISH,2025-05-22,2025-05-21
76,ERIC,864.4939077760675,-0.5384582206688301,-0.0738245620031524,-2.9990969970970793,37556.0,230.18796138461698,BULLISH,2025-05-22,2025-05-21
16,ARM,13527.826452378156,1.9633904383570613,0.00011809473061594761,3.9230571781125616,794393.0,170.2913602257089,BULLISH,2025-05-22,2025-05-21
31,BTI,2407.9282871782625,0.522085407480254,-0.00771618908340125,-0.0737813072311787,198110.0,121.54501474828443,BULLISH,2025-05-22,2025-05-21
249,XLF,53422.70053894133,-3.926106104708634,0.021138194820893873,0.3292093252257542,5157041.0,103.59177004592621,BULLISH,2025-05-22,2025-05-21
251,XLK,3858.3827316093843,-0.6446829490375401,0.01476887464038909,-0.12898134993533208,388010.0,99.44029101336007,BULLISH,2025-05-22,2025-05-21
53,CRON,649.1689482276721,-2.0926355034302837,0.009566996822033916,-0.021072414918042907,131125.0,49.50764142823048,BULLISH,2025-05-22,2025-05-21
116,K,179.82627394392097,0.4117644640520457,0.010496160207895138,-1.1561229861883455,39401.0,45.64002790384025,BULLISH,2025-05-22,2025-05-21
126,MA,399.781729962058,-1.6678846806390981,0.0025184123127831976,-0.06451296581347409,146878.0,27.218625659530904,BULLISH,2025-05-22,2025-05-21
238,VRM,0.0,0.0,0.0,0.0,3560.0,0.0,BEARISH,2025-05-22,2025-05-21
243,WKHS,0.0,0.0,0.003528232736895151,0.0,17193.0,0.0,BEARISH,2025-05-22,2025-05-21
212,TCMD,0.0,0.0,-0.06144840269431091,0.0,3983.0,0.0,BEARISH,2025-05-22,2025-05-21
186,SAN,-108.77961020579966,0.6922996193294657,0.07739240244547525,0.0357339627638098,61102.0,-17.80295411047096,BEARISH,2025-05-22,2025-05-21
49,CPNG,-1635.6183839913308,0.2591323404095862,-0.006433677893226329,-1.0059523517292641,357283.0,-45.77935093445058,BEARISH,2025-05-22,2025-05-21
103,IMAX,-175.1498484825179,0.37924151153257213,0.005689310014703305,-0.6616027034689466,11463.0,-152.79582001440977,BEARISH,2025-05-22,2025-05-21
86,GFS,-387.9229037268812,-1.0501752574171357,0.007645936564461133,-0.6004064469925874,19438.0,-199.56935061574296,BEARISH,2025-05-22,2025-05-21
149,NSC,-517.3954091522005,-0.5993272254198235,0.008671650381031156,-0.7946836785351334,18840.0,-274.6260133504249,BEARISH,2025-05-22,2025-05-21
236,VALE,-47753.63026604539,-1.3879588496816908,0.044246008074152826,-0.0045279060454703176,1636986.0,-291.71679089525134,BEARISH,2025-05-22,2025-05-21
70,DNUT,-1944.4845702144457,-0.4432319236180728,-0.0036286194490131665,0.9318183946833223,58909.0,-330.0827666764749,BEARISH,2025-05-22,2025-05-21
240,WBD,-31835.55065799508,-1.3936792548861507,0.03485961334587545,-0.9286822602939074,929387.0,-342.5435330814298,BEARISH,2025-05-22,2025-05-21
2,ABBV,-12834.903044620518,0.5124556158466339,0.013202056202619503,-1.8023922807298627,344546.0,-372.5163851741283,BEARISH,2025-05-22,2025-05-21
256,XLY,-14909.673888913014,0.3812456575576394,0.03704416444784274,-0.5850380664855537,344249.0,-433.10725343902277,BEARISH,2025-05-22,2025-05-21
167,PLD,-3221.9492226765183,-2.3470321134201693,-0.0008502457598857653,1.7140452934184285,67058.0,-480.472012687005,BEARISH,2025-05-22,2025-05-21
153,NVS,-2688.092032437345,-0.6574705373619947,0.0063856063521535765,0.5167207050549502,54318.0,-494.88052440026235,BEARISH,2025-05-22,2025-05-21
100,HUBS,-847.8383419609731,-0.8045471295245212,-0.0028530403210384105,-0.08079470559031014,13212.0,-641.7183938548086,BEARISH,2025-05-22,2025-05-21
81,FIGS,-1056.4373235460193,-3.577230378317336,-0.12294983251953122,-0.7772303783173357,15885.0,-665.0533985181111,BEARISH,2025-05-22,2025-05-21
28,BMY,-33705.9856157922,-0.6486602593684669,0.029397125086276527,-0.6739567606756928,497674.0,-677.2703740961392,BEARISH,2025-05-22,2025-05-21
22,BGFV,-966.666666666666,-2.222222222222221,0.09947941406249991,-2.222222222222221,14200.0,-680.7511737089197,BEARISH,2025-05-22,2025-05-21
218,TMUS,-13784.577154418317,-0.3938086429557419,0.004695367011249629,-1.4090683040488192,184977.0,-745.2049257160791,BEARISH,2025-05-22,2025-05-21
67,DIA,-33567.45759821008,-1.350424500111346,0.016928286472903883,-0.8539886690722972,426615.0,-786.8325679643257,BEARISH,2025-05-22,2025-05-21
258,YUM,-3887.6466590533273,-1.6577677233508752,0.0018976166641235367,-0.06361462749742826,43851.0,-886.5582675545204,BEARISH,2025-05-22,2025-05-21
210,SWKS,-7806.968576381866,-1.6942561838315868,-0.0027383798979177857,-1.0197773525079432,87808.0,-889.0953644749757,BEARISH,2025-05-22,2025-05-21
253,XLRE,-4324.490569239092,-3.9720105180823477,-0.003355489166259763,1.8374492521105485,48565.0,-890.4541478923281,BEARISH,2025-05-22,2025-05-21
121,LMT,-9063.431392581067,0.8252598098047191,0.0008617044249882158,-0.46197216724869583,100361.0,-903.0830095934742,BEARISH,2025-05-22,2025-05-21
107,IRBT,-9990.615971103325,-1.2864632307089847,0.006991405542346113,-1.67314580768397,109042.0,-916.2172347447154,BEARISH,2025-05-22,2025-05-21
14,ANET,-48851.86272055588,-1.2332263838406434,0.0007310893884967666,-1.4936124337128815,496931.0,-983.0713463349215,BEARISH,2025-05-22,2025-05-21
12,AMGN,-17313.452623930425,-1.2139168301128282,0.027716084522939104,-1.1872540263855451,147309.0,-1175.3153319844967,BEARISH,2025-05-22,2025-05-21
250,XLI,-165276.13540995822,-1.4643483102539938,0.01125609243820887,0.21374515308985886,1364450.0,-1211.3022493309263,BEARISH,2025-05-22,2025-05-21
27,BLNK,-7699.592045635523,-6.2155137301750045,0.2300145398800873,-1.303170259691999,63169.0,-1218.887752795758,BEARISH,2025-05-22,2025-05-21
66,DHR,-11707.281762802115,-4.98435647331474,0.01820549899920746,-1.8713903024673788,95527.0,-1225.5468886076308,BEARISH,2025-05-22,2025-05-21
138,MS,-82654.17822451533,-0.9272045668768144,0.019475301226812028,-0.7756164633730542,599034.0,-1379.7911007474588,BEARISH,2025-05-22,2025-05-21
194,SGI,-1828.3460982089387,-0.3543349928022116,0.0060364497867300485,1.1309726288690463,12768.0,-1431.9753275445948,BEARISH,2025-05-22,2025-05-21
26,BLK,-5718.936879028815,-1.1772370251982256,0.012101583928431645,-0.6772834129535376,36498.0,-1566.9178801657117,BEARISH,2025-05-22,2025-05-21
17,AVGO,-326956.17805382505,0.9016412234421197,0.011891381081662697,-1.2166616045577883,2055178.0,-1590.889830729139,BEARISH,2025-05-22,2025-05-21
242,WGS,-8932.307152078001,-1.187744078823341,0.0536692494963291,-2.5072528347331664,55993.0,-1595.2542553672783,BEARISH,2025-05-22,2025-05-21
80,F,-784257.0165766639,-1.7748504773656673,0.030430338707462787,-0.3565206775605232,4765441.0,-1645.7176084577775,BEARISH,2025-05-22,2025-05-21
164,PG,-50802.200671271734,0.39481534911109845,0.013533927740431924,-0.4201566559774312,306365.0,-1658.2246885666357,BEARISH,2025-05-22,2025-05-21
57,CSCO,-184285.60428604455,1.776484553393163,0.046324468908569165,-0.6216573772102227,1076413.0,-1712.0343612167871,BEARISH,2025-05-22,2025-05-21
60,CVX,-109431.18455273236,2.0726841231135174,-0.007065661394724897,8.007385549615252,616989.0,-1773.6326669151697,BEARISH,2025-05-22,2025-05-21
209,STLD,-4836.226789000424,-1.8762468398404737,0.00660213950988444,-0.8183592725502049,27202.0,-1777.8938272922667,BEARISH,2025-05-22,2025-05-21
204,SPGI,-5421.950681732904,-1.5256646504019407,0.010615487590129454,0.8187604178629869,29817.0,-1818.4091899697837,BEARISH,2025-05-22,2025-05-21
94,GTLB,-19424.086660290774,-2.3541671177701793,0.0017961384286125826,-0.6548629616138893,102897.0,-1887.7213777166264,BEARISH,2025-05-22,2025-05-21
135,MNDY,-2998.7775961127,-0.9166136381215364,0.001012194990258468,-0.3546793894895647,15555.0,-1927.8544494456444,BEARISH,2025-05-22,2025-05-21
101,IBB,-22909.695818372154,-1.7159059845511053,-0.006869112756296898,-0.6519845687618595,111208.0,-2060.0762371746773,BEARISH,2025-05-22,2025-05-21
87,GM,-148406.2958241606,-2.3396611551549458,0.01825483585287457,-0.9321787674678105,710795.0,-2087.8916681203523,BEARISH,2025-05-22,2025-05-21
195,SHEL,-49480.97824007349,-3.0524867208668987,0.01071102222653653,-1.1425249092551288,229898.0,-2152.301378875566,BEARISH,2025-05-22,2025-05-21
232,UNP,-22305.259917780288,-2.743137493745398,0.0009332276565503011,-0.6826282144806243,102164.0,-2183.279816547931,BEARISH,2025-05-22,2025-05-21
237,VKTX,-38631.637201633515,-2.8698207119313213,0.044656939162709366,-2.8829451173499026,172735.0,-2236.4684170338096,BEARISH,2025-05-22,2025-05-21
241,WEN,-19076.898892857327,-3.839726741973692,-0.010131838169642863,0.9600781818885149,85103.0,-2241.6247244935344,BEARISH,2025-05-22,2025-05-21
170,PSFE,-2518.485761916102,-4.402792445497753,-0.007701726678278025,-2.665101668197643,10952.0,-2299.5669849489614,BEARISH,2025-05-22,2025-05-21
180,RIO,-47572.810169881304,-1.4653340737109388,0.007284162453837781,-0.655468839994597,202610.0,-2347.9991199783476,BEARISH,2025-05-22,2025-05-21
214,TEM,-74802.4846076386,-0.8302253631266806,-0.020699246472256582,-0.7142422340154411,293463.0,-2548.957947258721,BEARISH,2025-05-22,2025-05-21
29,BP,-181261.4160242131,-2.8486791478235616,0.047087247855270964,0.009371320358781781,631887.0,-2868.5732737690932,BEARISH,2025-05-22,2025-05-21
44,CMCSA,-177890.6000813894,-4.0422086048969605,0.00778828317020717,-2.009942514360768,613443.0,-2899.8717090485898,BEARISH,2025-05-22,2025-05-21
52,CRM,-147408.52183288452,0.8633015317492615,0.0071338175052603914,-1.0027001861854246,492151.0,-2995.1889122014286,BEARISH,2025-05-22,2025-05-21
211,T,-369708.8990983798,-11.186365286181017,0.04651828432392555,7.782282510271763,1208556.0,-3059.0961370294785,BEARISH,2025-05-22,2025-05-21
45,CMG,-323146.1451873484,0.3125589323203587,0.008048593821482613,0.5725279821968172,1050352.0,-3076.5509580345297,BEARISH,2025-05-22,2025-05-21
146,NIO,-947831.3112049414,-2.196294648769407,0.01737172935704956,-2.407713214669417,3078623.0,-3078.7508285520557,BEARISH,2025-05-22,2025-05-21
152,NVDA,-7013237.529687195,1.0905304592296496,0.026975764163345906,-0.9565225640907408,21924717.0,-3198.7813250621184,BEARISH,2025-05-22,2025-05-21
19,BA,-373001.92791816953,-0.012540266832139753,0.026439878357236993,-2.034661916168916,1160976.0,-3212.83065212519,BEARISH,2025-05-22,2025-05-21
108,IRM,-17920.63163247137,-3.036362081739,0.010798742112524717,-0.5483148231622063,55631.0,-3221.3391153262337,BEARISH,2025-05-22,2025-05-21
43,CLX,-10963.41529758707,-4.460260284795829,0.00548349048419331,-1.270376595374944,29987.0,-3656.0560568203123,BEARISH,2025-05-22,2025-05-21
205,SPHR,-11604.726917989774,-2.368407112171042,0.026809173402691823,-0.021534060474275862,31373.0,-3698.9535326522087,BEARISH,2025-05-22,2025-05-21
113,JNJ,-172684.23038366035,3.85627609384525,0.010898188393873975,4.689425846669402,441377.0,-3912.3975735858544,BEARISH,2025-05-22,2025-05-21
181,RIOT,-498803.32609645056,2.7952780079002624,0.12285338417804967,-0.6284760925435339,1202001.0,-4149.7746349333365,BEARISH,2025-05-22,2025-05-21
23,BHP,-39142.51852724637,-0.7339444128465904,0.012396271096087515,-0.9354506672678423,94115.0,-4159.009565663961,BEARISH,2025-05-22,2025-05-21
225,TTWO,-56147.53224385663,-5.816709194719656,-0.004678080998372517,0.3396568704214668,130341.0,-4307.741404765701,BEARISH,2025-05-22,2025-05-21
33,CAKE,-5751.900012457251,-3.246464158082013,-0.004825303613999325,-0.7425328876922538,13108.0,-4388.083622564274,BEARISH,2025-05-22,2025-05-21
252,XLP,-191693.58244512643,-3.526244095029297,-0.054344173870819044,-0.09966292395911372,434150.0,-4415.376769437439,BEARISH,2025-05-22,2025-05-21
