,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
88,GME,2836497.65394608,5.300007238105317,-0.0018966065287194273,0.5188432385630722,1177134.0,24096.641962139227,BULLISH,2025-05-20,2025-05-19
237,VKTX,370183.64926517016,7.281131670198907,0.008318086980017705,2.020818838769458,162133.0,22832.097676917725,BULLISH,2025-05-20,2025-05-19
159,PANW,1272645.1481728787,0.010663298362051543,-0.004688474978172629,0.6594524062323212,573629.0,22185.857900714203,BULLISH,2025-05-20,2025-05-19
231,UNH,2429735.3986018747,2.0395618602551577,-0.009958466606265932,-5.904063349379178,1106811.0,21952.577256657863,BULLISH,2025-05-20,2025-05-19
76,ERIC,79529.64277205226,11.211461232547906,0.026152769239994534,6.808691857001762,36773.0,21627.18374134617,BULLISH,2025-05-20,2025-05-19
62,DASH,429926.9298469706,4.876873454578441,-0.01214746452053936,-1.083709315496159,211814.0,20297.380241484065,BULLISH,2025-05-20,2025-05-19
31,BTI,347411.91894917603,12.702267573991714,-0.0055664275244843246,6.471607384501526,182519.0,19034.28787957287,BULLISH,2025-05-20,2025-05-19
19,BA,2066194.8854995118,4.637293699257572,0.004853239668345983,2.8268860317400666,1131079.0,18267.467484583412,BULLISH,2025-05-20,2025-05-19
153,NVS,89300.31301934671,5.2192786674138425,0.01559856981600934,0.19657004498201075,53132.0,16807.256082840227,BULLISH,2025-05-20,2025-05-19
28,BMY,791438.7221839888,9.292629617966567,0.0048907697385838075,1.287127299411476,477140.0,16587.138411870495,BULLISH,2025-05-20,2025-05-19
39,CGC,441348.64094340487,12.000361594859326,0.0364866769104004,6.657810593720987,275594.0,16014.450276254376,BULLISH,2025-05-20,2025-05-19
82,FSLR,820692.0324879013,3.6149816336993483,-0.008463384131307074,3.6376901303241294,590109.0,13907.465103699507,BULLISH,2025-05-20,2025-05-19
112,JBLU,661608.3336870524,4.759151144587337,0.05888139514005639,1.6006891396001885,495790.0,13344.52759610021,BULLISH,2025-05-20,2025-05-19
10,AMC,1571904.8471764633,7.700843430820244,0.009663425329407619,4.249946179266425,1186943.0,13243.305257088701,BULLISH,2025-05-20,2025-05-19
113,JNJ,526049.3419452357,5.120863473090621,-0.00794879484452264,1.47789816476707,423257.0,12428.603471300788,BULLISH,2025-05-20,2025-05-19
197,SKLZ,2876.4465791058255,12.685002166642196,0.014377073567708318,10.191175006148368,2516.0,11432.617564013613,BULLISH,2025-05-20,2025-05-19
98,HOOD,1973856.5859685445,-11.001036048894841,-0.009106050560760495,15.247468601316932,1752494.0,11263.128923514401,BULLISH,2025-05-20,2025-05-19
143,NEE,652354.2144435183,3.639101708710094,-0.003825328012962865,3.6589517459763856,595441.0,10955.816184030296,BULLISH,2025-05-20,2025-05-19
123,LULU,172128.96580482877,4.185404769123926,0.02623543252902084,1.483019684936623,161058.0,10687.38999645027,BULLISH,2025-05-20,2025-05-19
41,CLOV,244874.06295860885,5.582182548466039,0.04105477767944341,2.007366973888521,230348.0,10630.613808611703,BULLISH,2025-05-20,2025-05-19
215,TGT,642592.7502581788,3.9560571375640263,-0.026089939420668912,-3.111856457351581,631451.0,10176.44679093356,BULLISH,2025-05-20,2025-05-19
255,XLV,443087.4518022228,5.980044036169729,-0.011675951625279016,-1.8990712516014532,440740.0,10053.261600994301,BULLISH,2025-05-20,2025-05-19
188,SBUX,589774.9905010974,4.901677724259427,0.03356033229692334,-0.028667766823060877,598094.0,9860.9079927419,BULLISH,2025-05-20,2025-05-19
32,BYND,278062.82341646776,8.563225127810975,-0.16601171886625743,3.481258593471397,291326.0,9544.730762666832,BULLISH,2025-05-20,2025-05-19
20,BABA,2057394.701709886,5.522502928142246,0.00516728145857314,-0.9761489811548352,2170125.0,9480.535460906103,BULLISH,2025-05-20,2025-05-19
135,MNDY,13640.81343831534,2.3469252368841453,-0.019200503058182574,-0.9414086801240097,15266.0,8935.42082950042,BULLISH,2025-05-20,2025-05-19
225,TTWO,124943.59227332551,4.900647743979944,-0.01492450287179632,-0.8324440763272534,140463.0,8895.124856604623,BULLISH,2025-05-20,2025-05-19
145,NFLX,445935.1238421657,0.7628940401133776,-0.0028874389380332322,-1.4995443352344926,528595.0,8436.234240622132,BULLISH,2025-05-20,2025-05-19
99,HSBC,67633.21694041378,3.8697920112936544,0.004084865061625681,0.828717402726902,86772.0,7794.359579174594,BULLISH,2025-05-20,2025-05-19
252,XLP,324955.2658998531,7.642839978746986,-0.05173438580852121,3.1815582978956605,419006.0,7755.384550575721,BULLISH,2025-05-20,2025-05-19
136,MRK,495982.30985867704,6.336107114127762,-0.010002692161672643,-0.011535314969169297,668882.0,7415.094289555961,BULLISH,2025-05-20,2025-05-19
254,XLU,464945.07883136015,5.747561344700409,-0.006043209897977812,0.5769522815793079,639137.0,7274.576168041595,BULLISH,2025-05-20,2025-05-19
140,MSTR,1527510.7772549023,1.6603174726832446,-0.016997646780133796,-4.1714147548588265,2205896.0,6924.6726829138925,BULLISH,2025-05-20,2025-05-19
240,WBD,638931.6224066801,7.973705468619783,0.006224141036252937,2.8633921317725903,924258.0,6912.914169059723,BULLISH,2025-05-20,2025-05-19
26,BLK,24502.39071510758,3.990019159082596,-0.012544768041113452,3.9568987341158137,35776.0,6848.834614017101,BULLISH,2025-05-20,2025-05-19
43,CLX,19042.58317373979,1.1495171551171384,-0.0011072162127827585,-0.14736734317906475,28678.0,6640.136402029356,BULLISH,2025-05-20,2025-05-19
200,SNOW,309813.19490448147,2.7765375589491805,7.07586455345223e-06,-1.896257473138223,489203.0,6333.019112811685,BULLISH,2025-05-20,2025-05-19
187,SAP,18690.83683883359,1.3135705595192106,0.014376963845825203,-0.5208965899997249,29738.0,6285.169425930994,BULLISH,2025-05-20,2025-05-19
186,SAN,35930.509587246284,5.406031231183451,-0.16073619974772138,2.4252620004142194,60083.0,5980.145729615079,BULLISH,2025-05-20,2025-05-19
101,IBB,60241.13450552708,6.290138435633034,-0.012716558350624511,1.8162213783907593,109590.0,5496.955425269375,BULLISH,2025-05-20,2025-05-19
66,DHR,46473.41047721844,3.655203691791555,0.008804236193070657,0.5393960734381246,89946.0,5166.812362664091,BULLISH,2025-05-20,2025-05-19
25,BKNG,19039.303716951563,0.47116682419161243,-0.015762854328589006,0.08917170456485235,38354.0,4964.098586054013,BULLISH,2025-05-20,2025-05-19
115,JPM,363454.772779655,2.208042656051773,0.0024914383478764927,-1.1857294927876687,750998.0,4839.623711110482,BULLISH,2025-05-20,2025-05-19
164,PG,140236.23273110474,5.094303780492713,-0.00920225916301931,0.2008842766368255,296711.0,4726.357726242193,BULLISH,2025-05-20,2025-05-19
48,COST,112191.84643015901,3.1030637403872507,0.00298392313238948,-0.5827459038971983,264562.0,4240.6636792192,BULLISH,2025-05-20,2025-05-19
105,INTU,36254.14952886689,0.6933947869674949,-0.028885452981043672,-0.7853467043959899,91297.0,3971.012139376638,BULLISH,2025-05-20,2025-05-19
166,PLBY,5167.36041949461,21.523080801161573,0.07762012915826613,17.494482522913927,14537.0,3554.626415006267,BULLISH,2025-05-20,2025-05-19
17,AVGO,698736.3852827791,0.8849293448416345,-0.009850264952791827,-1.12524841216899,2000731.0,3492.4054522211086,BULLISH,2025-05-20,2025-05-19
169,PM,80072.90736548048,4.614938422194274,-0.008256176689664219,-1.1123296300198382,235164.0,3404.981517812271,BULLISH,2025-05-20,2025-05-19
74,ENPH,105447.41556191978,4.287140260748806,0.005907497820532796,-1.413227797179798,325084.0,3243.697492399496,BULLISH,2025-05-20,2025-05-19
260,ZS,74943.5503034802,-0.11203588320184822,0.005315085617284132,-0.6937954383773827,231184.0,3241.727381803247,BULLISH,2025-05-20,2025-05-19
147,NKE,513310.1238727749,0.5541845453125808,-0.001807991301543753,5.2101572592854035,1655159.0,3101.2737983044217,BULLISH,2025-05-20,2025-05-19
51,CRDO,16569.05359653839,3.123662217158589,-0.008318957276810039,0.32225550983427576,56390.0,2938.296434924346,BULLISH,2025-05-20,2025-05-19
219,TNA,85140.3273569508,2.444616471543588,-0.006355502295860872,-1.2109663435447868,297158.0,2865.153465730379,BULLISH,2025-05-20,2025-05-19
177,RBLX,549481.1786931294,-1.1731836096025552,-0.029079761286694372,0.13768338428841248,1941842.0,2829.690462422429,BULLISH,2025-05-20,2025-05-19
242,WGS,14929.99191362294,6.537021553813565,-0.10653786675847413,-0.12227317138262554,53246.0,2803.9649764532437,BULLISH,2025-05-20,2025-05-19
224,TTD,151927.96756714472,2.152301445760548,0.0010024215543655325,-0.438326580565534,546514.0,2779.946489333205,BULLISH,2025-05-20,2025-05-19
226,TWLO,31886.9121082634,3.4454684920469605,0.026912070521565214,1.4519156704711977,120483.0,2646.5901503335244,BULLISH,2025-05-20,2025-05-19
129,MBLY,63427.821073380386,3.7274317052009254,0.025719594343249923,0.9872338294154377,242962.0,2610.6066410953313,BULLISH,2025-05-20,2025-05-19
106,IONQ,100636.83936079104,3.7501488952453443,-0.010553647247012297,1.3300611053903433,394060.0,2553.845591046821,BULLISH,2025-05-20,2025-05-19
42,CLS,25089.37743380847,2.5800169297763382,-0.04526335793766876,-1.0457234640289979,102395.0,2450.2541563365858,BULLISH,2025-05-20,2025-05-19
37,CF,32468.059925229638,3.4776074222426936,-0.022378093408369368,0.16034896028514267,139133.0,2333.5987813983484,BULLISH,2025-05-20,2025-05-19
73,EA,28919.59822144057,3.0402512807520776,-0.004895526026299659,-0.5954627108493906,143470.0,2015.724417748698,BULLISH,2025-05-20,2025-05-19
22,BGFV,2618.99663299663,-4.731874298540964,-0.3520834361979166,-3.8034792368125707,13444.0,1948.078423829686,BULLISH,2025-05-20,2025-05-19
94,GTLB,18037.93514809552,1.8282336626927176,-0.007424652902756114,0.18017966456566,98756.0,1826.515365962121,BULLISH,2025-05-20,2025-05-19
193,SFIX,5150.373910388297,2.517879683464719,-0.12365943901449952,2.94216516730837,28998.0,1776.1134941679763,BULLISH,2025-05-20,2025-05-19
87,GM,118469.61644260128,1.2155010903006667,-0.00480570854795491,-0.3426002035814657,695843.0,1702.533710084046,BULLISH,2025-05-20,2025-05-19
221,TRMB,1308.2188351472153,1.165241508007017,0.0015277155412946387,0.4092207088827696,7765.0,1684.7634708914554,BULLISH,2025-05-20,2025-05-19
258,YUM,7277.777175363879,0.7050205108360945,-0.0033687228510538734,0.1885785489587372,43655.0,1667.1119402963875,BULLISH,2025-05-20,2025-05-19
85,FVRR,1997.2623670864189,1.1184582873872886,-0.009065001718465561,0.5749994622574301,13200.0,1513.0775508230447,BULLISH,2025-05-20,2025-05-19
149,NSC,2726.7254936402055,2.2735654733606356,-0.008701271546084577,0.40694001800484003,18356.0,1485.4682358031191,BULLISH,2025-05-20,2025-05-19
124,LUMN,67040.13948907216,-1.0272379414347839,0.10511583012083181,-0.21975164605482356,481939.0,1391.0503090447578,BULLISH,2025-05-20,2025-05-19
44,CMCSA,81966.75843173114,6.060887976903722,-0.02678077514922753,-0.2988565362665287,608233.0,1347.6210339085703,BULLISH,2025-05-20,2025-05-19
117,KHC,48071.15795843016,0.6641661435821881,-0.03129360449407518,-2.1122508575312313,364626.0,1318.3689028876208,BULLISH,2025-05-20,2025-05-19
216,TM,2996.0502604034054,1.6340059805642488,0.0009230319109829926,0.17188543401733783,24341.0,1230.8657246634918,BULLISH,2025-05-20,2025-05-19
205,SPHR,3571.4748024877626,2.7739201290812323,-0.011465101118937586,0.9516656558535906,30884.0,1156.415879577698,BULLISH,2025-05-20,2025-05-19
156,ON,35110.843053182594,1.7401849868129748,-0.0026547268580132256,-0.9142972169133694,304571.0,1152.7966567132983,BULLISH,2025-05-20,2025-05-19
110,IWM,1113107.0185897488,1.9777682908193086,-0.0060472412819859555,-3.121690765066135,10501292.0,1059.971495497648,BULLISH,2025-05-20,2025-05-19
157,ORCL,64087.30088423859,0.20763023437161515,-0.0036874551164316886,-0.8434038291252975,615139.0,1041.8344615483425,BULLISH,2025-05-20,2025-05-19
241,WEN,8304.381369326024,-0.4848216461605487,-0.01340643362862725,-0.29822009271653005,80277.0,1034.4658332182348,BULLISH,2025-05-20,2025-05-19
210,SWKS,7494.545363568829,0.6153513449615364,0.00200730014731947,0.02680966317296613,86652.0,864.9016022213948,BULLISH,2025-05-20,2025-05-19
184,ROOT,1942.9497585893102,0.7218518239898988,-0.04730334955664485,-1.9292208662230903,25145.0,772.6982535650468,BULLISH,2025-05-20,2025-05-19
172,PYPL,87003.12934049105,1.4059327270630733,0.0033792428978751668,0.3501728903708192,1216377.0,715.2645054986328,BULLISH,2025-05-20,2025-05-19
134,MMM,11783.248420741507,3.1791181993104343,0.010233306638392007,0.7327991019343228,172600.0,682.6911020128337,BULLISH,2025-05-20,2025-05-19
227,TXN,15870.780531732615,7.4907520835466155,-0.011222069543187968,3.19575446431468,234118.0,677.8966389484199,BULLISH,2025-05-20,2025-05-19
183,ROKU,13970.635189317822,10.385094107655874,-0.0038809628898916044,6.369170482216528,215132.0,649.3982852071204,BULLISH,2025-05-20,2025-05-19
65,DEO,1168.7070099039474,-0.05497285650816385,0.03268070529006597,-1.1961755659067748,19275.0,606.3330790681957,BULLISH,2025-05-20,2025-05-19
27,BLNK,3526.775724275724,3.096699811816091,-0.09147876158248541,2.7511151639058613,62758.0,561.9643271416751,BULLISH,2025-05-20,2025-05-19
195,SHEL,11857.200822803075,1.2197306053400347,-0.005159693842461776,-0.5033020128918485,227234.0,521.8057519034596,BULLISH,2025-05-20,2025-05-19
217,TMO,2638.15862398642,0.32430548969064493,-0.019734430640194603,-0.9908388638028767,57032.0,462.5751549983202,BULLISH,2025-05-20,2025-05-19
119,LIN,1365.5242847160503,0.8645455078285038,-0.0031983149971524997,-1.198154054627882,30067.0,454.160469856005,BULLISH,2025-05-20,2025-05-19
253,XLRE,1920.8958542743344,0.022386329519478144,0.11540534251265093,-0.23477469143893523,45957.0,417.97677269498325,BULLISH,2025-05-20,2025-05-19
103,IMAX,315.5824663014047,1.830068386262644,0.03030338507834446,0.8349290425473922,11388.0,277.1184284346722,BULLISH,2025-05-20,2025-05-19
70,DNUT,1025.710062032473,0.38505775534089987,0.017022863332648037,1.2217878785211915,58704.0,174.7257532761776,BULLISH,2025-05-20,2025-05-19
53,CRON,2037.9952827192874,1.6167295708634288,0.11993520094014831,-1.2781038146033201,130881.0,155.71360875293493,BULLISH,2025-05-20,2025-05-19
78,EVGO,779.4007247162954,-2.3089299695229752,0.04463845504662298,-0.4603170862160638,63114.0,123.49094095070751,BULLISH,2025-05-20,2025-05-19
125,LYV,626.0767951037449,0.20002843868795891,-0.013112189311168544,-0.12681232945697352,71133.0,88.0149572074487,BULLISH,2025-05-20,2025-05-19
243,WKHS,0.0,0.0,0.4150701562499999,0.0,17193.0,0.0,BEARISH,2025-05-20,2025-05-19
238,VRM,0.0,0.0,0.0,0.0,3560.0,0.0,BEARISH,2025-05-20,2025-05-19
116,K,-455.1532725766363,-0.6781311296638555,-0.019266039559127937,-0.6781311296638555,39364.0,-115.62678400991675,BEARISH,2025-05-20,2025-05-19
250,XLI,-15981.086771030024,3.1036045888009642,-0.0005964431407947813,2.7009529249348136,1344068.0,-118.90087979945973,BEARISH,2025-05-20,2025-05-19
24,BILL,-1150.047450139804,1.0277085634833336,-0.0038593040646886082,-0.4694328662110249,77172.0,-149.02392709011093,BEARISH,2025-05-20,2025-05-19
86,GFS,-321.755639918013,-0.9503212655574115,-0.009577977860247496,-0.7160267933942365,19264.0,-167.02431474149344,BEARISH,2025-05-20,2025-05-19
81,FIGS,-307.9545454545452,2.3295454545454546,-0.0244138598632813,1.4204545454545445,15760.0,-195.40263036455914,BEARISH,2025-05-20,2025-05-19
256,XLY,-7654.241132637931,1.4367416586609216,0.0074101925810056545,0.09172154818390078,340608.0,-224.7228818065909,BEARISH,2025-05-20,2025-05-19
222,TSLA,-186921.7926310704,1.9816151483975508,-0.0011527899371643836,-0.6958705894150367,8075601.0,-231.4648688451428,BEARISH,2025-05-20,2025-05-19
189,SCHW,-12901.051853388228,3.0622458255254323,0.004156476294979283,1.537957860948972,468306.0,-275.48337739401643,BEARISH,2025-05-20,2025-05-19
93,GSK,-3482.691687397465,6.125937285019955,-0.006252717929002716,2.04755157971398,104409.0,-333.56240241717336,BEARISH,2025-05-20,2025-05-19
75,ENVX,-22933.1196005214,2.452119681979715,0.07981370772276875,1.5868470699295132,445746.0,-514.4885114060788,BEARISH,2025-05-20,2025-05-19
180,RIO,-11252.19419010384,0.8279468056419256,0.038892032379501174,-0.3691337574705504,198759.0,-566.122499615305,BEARISH,2025-05-20,2025-05-19
232,UNP,-6066.249339443556,0.05874674623936388,-0.00829463163349963,-2.5469440653371405,101401.0,-598.2435419220279,BEARISH,2025-05-20,2025-05-19
190,SE,-20358.33943361468,-2.699704218252802,-0.019357112789441595,3.4409444268035183,319077.0,-638.0384494531002,BEARISH,2025-05-20,2025-05-19
4,ABT,-11819.575734034264,0.18443795360850487,-0.012861801803891024,0.0964042108956001,179873.0,-657.1067216332782,BEARISH,2025-05-20,2025-05-19
223,TSM,-118067.91750283145,-1.1772920079494797,-0.004600092488582142,-0.9842319784881894,1794220.0,-658.0459336248144,BEARISH,2025-05-20,2025-05-19
38,CFLT,-11455.0552961199,-1.6545587084913855,-0.021635856039161516,-1.0841728483164335,149588.0,-765.7736781105368,BEARISH,2025-05-20,2025-05-19
49,CPNG,-30059.676150645446,-0.12744888488584633,-0.011769213814008358,-2.7634288157821865,356914.0,-842.2106207838707,BEARISH,2025-05-20,2025-05-19
68,DIS,-81301.49212413056,-1.458982041847525,-0.01023930698645103,-0.8465598343828187,928518.0,-875.6049115270846,BEARISH,2025-05-20,2025-05-19
29,BP,-54008.68776822162,-2.0616692054103654,-0.003373930864937695,-1.3427527587081116,611218.0,-883.623973250487,BEARISH,2025-05-20,2025-05-19
114,JOBY,-16359.571784750282,-2.189489623893689,-0.05300553111888745,-1.337505575867492,182450.0,-896.6605527404922,BEARISH,2025-05-20,2025-05-19
108,IRM,-5491.4396704597275,-1.8879392499930927,-0.012122376646191004,1.495419585716084,54873.0,-1000.7544093561,BEARISH,2025-05-20,2025-05-19
52,CRM,-47651.821102939946,-1.1728300485495402,-0.0015700456103973153,-0.9204835736286863,473625.0,-1006.108653532646,BEARISH,2025-05-20,2025-05-19
249,XLF,-520154.49135154596,-1.4133132731765483,-0.023248876550102975,-1.024591653318329,5105606.0,-1018.7908964215922,BEARISH,2025-05-20,2025-05-19
141,MU,-196373.15030602756,-0.43476199571835306,-0.0460230090618392,-2.2232877152770953,1743615.0,-1126.2414598751877,BEARISH,2025-05-20,2025-05-19
209,STLD,-3037.4394864560477,-0.11006337287475157,-0.019733706535298552,-0.5057168149079416,26899.0,-1129.2016381486478,BEARISH,2025-05-20,2025-05-19
80,F,-642013.5407875915,1.0394680327694652,-0.041214132397075644,1.0138466982010177,4699074.0,-1366.2554383855022,BEARISH,2025-05-20,2025-05-19
71,DOCN,-7526.3398368815715,-1.123931911407097,0.004193417968749979,-0.15744674978473205,53639.0,-1403.1469335523727,BEARISH,2025-05-20,2025-05-19
239,VZ,-139127.89295558524,2.1205115213480843,0.010774253665469108,-1.6248529677337504,988209.0,-1407.879233599221,BEARISH,2025-05-20,2025-05-19
12,AMGN,-20529.07610173199,1.5649140343297432,-0.018288517124156255,-0.8236053870659938,141201.0,-1453.8902771037024,BEARISH,2025-05-20,2025-05-19
2,ABBV,-47594.04854764374,-1.8007749995857723,0.0037737296279515974,-1.3706820885350486,327172.0,-1454.7103220215588,BEARISH,2025-05-20,2025-05-19
174,QCOM,-76702.82330174482,1.4947012581284778,-0.03328018068171321,-2.3549231996814486,527194.0,-1454.9259532874962,BEARISH,2025-05-20,2025-05-19
142,NBIS,-43229.53618039408,15.296013056004096,-0.1493501670477704,-3.1799620871305585,292647.0,-1477.190477961301,BEARISH,2025-05-20,2025-05-19
165,PINS,-67395.43666022587,-1.6000651972594766,-0.0064684820949570815,-0.22753382702254357,412363.0,-1634.3715769898336,BEARISH,2025-05-20,2025-05-19
204,SPGI,-4811.041805931248,-0.3381525438852361,-0.01701372066055756,-1.0817070075898165,29040.0,-1656.6948367531843,BEARISH,2025-05-20,2025-05-19
97,HON,-29596.976266363145,-0.4806170061952339,-0.0002967157236311829,0.9626511472345519,175229.0,-1689.0455499011662,BEARISH,2025-05-20,2025-05-19
21,BAC,-518303.23443766,-1.9114132721046573,-0.004257061557089314,1.4240758389035815,2826025.0,-1834.0362680360577,BEARISH,2025-05-20,2025-05-19
251,XLK,-74040.24153172769,-0.7216767916640786,-0.011460248214227186,-0.7932194547035878,382804.0,-1934.1553779931164,BEARISH,2025-05-20,2025-05-19
167,PLD,-13065.729933459994,-1.6507089527435657,0.0012514069672112176,0.6988969592292451,66021.0,-1979.0263603186854,BEARISH,2025-05-20,2025-05-19
63,DDOG,-69190.4502031096,-2.6345625004875757,-0.0013374953111921044,0.6274351355995605,347483.0,-1991.1895028853096,BEARISH,2025-05-20,2025-05-19
163,PEP,-73042.3798757199,0.5732666099289643,0.006577793272044302,-0.46050679898878394,347906.0,-2099.4860645036274,BEARISH,2025-05-20,2025-05-19
6,ACN,-16188.385661794271,0.6386867248755346,-0.010083211656931776,-1.317101489368097,72997.0,-2217.6782144189856,BEARISH,2025-05-20,2025-05-19
100,HUBS,-2892.9578356735506,-0.5304077987601203,-0.0013882176843375512,-0.5174078921230854,13010.0,-2223.641687681438,BEARISH,2025-05-20,2025-05-19
146,NIO,-688850.3685215635,-0.33447882423452924,0.09763096387738657,0.3401326283189841,3018293.0,-2282.251486259165,BEARISH,2025-05-20,2025-05-19
248,XLE,-519711.95093557314,-2.6003526189409114,-0.025997402148920264,-0.8002830667449667,2245971.0,-2313.974449962057,BEARISH,2025-05-20,2025-05-19
61,DAL,-199053.50895278456,-3.8492734867524634,-0.0028108839994820545,2.3006374408417383,795742.0,-2501.4830052050106,BEARISH,2025-05-20,2025-05-19
236,VALE,-458949.5682278729,0.25408461612606237,-0.07875626394794964,-0.40481387701641974,1610284.0,-2850.115682872542,BEARISH,2025-05-20,2025-05-19
104,INTC,-1461462.8170104588,-1.25680095360776,0.01411561499124741,-0.3674511096126728,5126278.0,-2850.92384184092,BEARISH,2025-05-20,2025-05-19
144,NET,-49837.30667341232,-1.7875852004395665,0.023339122975119503,1.2745589441873135,172716.0,-2885.5060720148867,BEARISH,2025-05-20,2025-05-19
170,PSFE,-3098.2519449719157,-2.8426533659721533,0.02691057808472939,-0.2600756054352378,10549.0,-2937.0100909772636,BEARISH,2025-05-20,2025-05-19
83,FTNT,-47073.56191849716,0.3754774877772232,0.003515451406809611,-0.775524521680617,149981.0,-3138.635021669222,BEARISH,2025-05-20,2025-05-19
23,BHP,-32914.80568564531,-1.3263890163586536,0.045192857635714484,-1.014348894904868,90885.0,-3621.5883463327627,BEARISH,2025-05-20,2025-05-19
91,GRAB,-370346.49982263206,-5.605773233473533,0.7502467398615057,0.9171527289756496,1004664.0,-3686.2722245709215,BEARISH,2025-05-20,2025-05-19
160,PARA,-273098.58804267994,0.056521265146105365,-0.027626998207150522,0.27244336570139915,730654.0,-3737.7279538971925,BEARISH,2025-05-20,2025-05-19
14,ANET,-190213.01907528727,-2.5262435782215555,0.026363556436254747,-1.6160599652538103,500339.0,-3801.68284053986,BEARISH,2025-05-20,2025-05-19
77,ETSY,-99336.46913360448,4.453448163871457,-0.0037890435061664705,-2.33979798079545,258269.0,-3846.2405140998135,BEARISH,2025-05-20,2025-05-19
127,MAPS,-3100.000000000001,-1.9230769230769236,-0.051983016826923044,-1.9230769230769236,7468.0,-4151.044456347082,BEARISH,2025-05-20,2025-05-19
72,DPZ,-9076.6112434308,-0.14904078535537424,0.00602213741925717,-1.9497849976716515,21602.0,-4201.745784386076,BEARISH,2025-05-20,2025-05-19
211,T,-515920.9433613221,-6.958645210091851,-0.027928069927809333,4.538522141951032,1213308.0,-4252.18446891739,BEARISH,2025-05-20,2025-05-19
111,JACK,-6622.5991845273975,-5.051574115141074,-0.056737698323068436,-2.767147140480875,15563.0,-4255.348701746063,BEARISH,2025-05-20,2025-05-19
150,NU,-633530.7246633384,-8.244187757139933,0.042173165085018394,-0.8311193360583254,1478563.0,-4284.77328773504,BEARISH,2025-05-20,2025-05-19
155,OKTA,-63189.982529363995,-1.6313222206909557,0.012606576677899026,-1.229899612593506,145763.0,-4335.118138990279,BEARISH,2025-05-20,2025-05-19
192,SEZL,-4831.326141138628,-0.4227616388375178,-0.004619708503274369,-0.5810970079571741,10192.0,-4740.312147898968,BEARISH,2025-05-20,2025-05-19
67,DIA,-201785.42041976025,0.6799524565089073,-0.004836357079881165,-1.588320418455284,409276.0,-4930.301811485654,BEARISH,2025-05-20,2025-05-19
0,AAL,-1569476.8243576232,-4.022491211916763,-0.03304130389034386,-2.351616504952379,3183083.0,-4930.681431673705,BEARISH,2025-05-20,2025-05-19
